nqueries,snids,accuracy,eff,pur,fom
34,DES_SN567850,0.5873692367299497,0.8870967741935484,0.3306613226452906,0.12542499378057884
35,DES_SN224775,0.5873692367299497,0.8853046594982079,0.33043478260869563,0.12506162476182864
36,DES_SN211257,0.5846571096474235,0.8853046594982079,0.3288948069241012,0.12431509431271026
37,DES_SN701692,0.5842696629213483,0.8888888888888888,0.3291307232913072,0.12493309404615725
38,DES_SN884556,0.581170089112747,0.8817204301075269,0.32647644326476444,0.12264813446788328
39,DES_SN223704,0.5741960480433941,0.8906810035842294,0.3237785016286645,0.12258888362818111
40,DES_SN546491,0.5784579620302208,0.8870967741935484,0.3256578947368421,0.1230008132285172
41,DES_SN225591,0.583494769469198,0.8870967741935484,0.3284671532846715,0.12435936086825444
42,DES_SN648997,0.5916311507167764,0.8835125448028673,0.33265856950067474,0.12588777011208488
43,DES_SN296987,0.5920185974428516,0.8870967741935484,0.3333333333333333,0.12672811059907832
44,DES_SN217021,0.5881441301821,0.8870967741935484,0.3311036789297659,0.12564031565831374
45,DES_SN146513,0.5858194498256489,0.8924731182795699,0.33045786330457866,0.12608556394417753
46,DES_SN270196,0.5850445563734986,0.8906810035842294,0.3297942932979429,0.12550849412570514
47,DES_SN290424,0.5862068965517241,0.8835125448028673,0.32954545454545453,0.12437797960817065
48,DES_SN551241,0.583494769469198,0.8942652329749103,0.32937293729372935,0.12580726000972098
49,DES_SN499427,0.5873692367299497,0.8924731182795699,0.3313373253493014,0.126516257587027
50,DES_SN457390,0.5827198760170477,0.8817204301075269,0.3273453093812375,0.12306566003202926
51,DES_SN293321,0.5772956218519953,0.8853046594982079,0.3247863247863248,0.12233300749429782
52,DES_SN691003,0.5823324292909725,0.8817204301075269,0.3271276595744681,0.122961012361934
53,DES_SN700398,0.5819449825648974,0.8853046594982079,0.3273691186216037,0.12357742350723784
54,DES_SN466084,0.5807826423866719,0.8870967741935484,0.32694848084544254,0.12362412816041848
55,DES_SN601734,0.5831073227431228,0.8799283154121864,0.3273333333333333,0.12280977909817611
56,DES_SN432461,0.5889190236342503,0.8763440860215054,0.3301823092505064,0.1236745333519527
57,DES_SN008918,0.5873692367299497,0.8924731182795699,0.3313373253493014,0.126516257587027
58,DES_SN593788,0.5838822161952731,0.8870967741935484,0.3286852589641434,0.1244651086240948
59,DES_SN416679,0.5885315769081751,0.8817204301075269,0.33064516129032256,0.1246570263255469
60,DES_SN021825,0.5924060441689267,0.8817204301075269,0.33288227334235454,0.1257410004675082
61,DES_SN375772,0.5842696629213483,0.8853046594982079,0.3286759813705922,0.12420917403922596
62,DES_SN362809,0.5877566834560248,0.8817204301075269,0.3302013422818792,0.12444247034219828
63,DES_SN035731,0.5831073227431228,0.8835125448028673,0.32779255319148937,0.12353139097782576
64,DES_SN689337,0.5935683843471523,0.8727598566308243,0.3324232081911263,0.12424263378521233
65,DES_SN046970,0.6001549786904301,0.8709677419354839,0.3360995850622407,0.12575470070726238
66,DES_SN725961,0.5970554048818287,0.8709677419354839,0.3342503438789546,0.12486440194119329
67,DES_SN829340,0.5943432777993026,0.8763440860215054,0.3333333333333333,0.12519201228878646
68,DES_SN428361,0.6051917861294072,0.8727598566308243,0.33937282229965154,0.1275995347280731
69,DES_SN372498,0.611778380472685,0.8691756272401434,0.342998585572843,0.12883562934335865
70,DES_SN725957,0.609453700116234,0.8745519713261649,0.34221598877980364,0.12924935251579903
71,DES_SN567102,0.6106160402944595,0.8637992831541219,0.3416017009213324,0.12736349173456307
72,DES_SN267556,0.5970554048818287,0.8691756272401434,0.33402203856749313,0.12449798559110145
73,DES_SN034031,0.6063541263076327,0.8709677419354839,0.33986013986013985,0.12757393688385932
74,DES_SN374404,0.6086788066640837,0.8709677419354839,0.34129213483146065,0.12826979472140762
75,DES_SN460706,0.6148779542812863,0.8727598566308243,0.3453900709219858,0.13053871320000354
76,DES_SN885352,0.6071290197597831,0.8655913978494624,0.339662447257384,0.1266911045943304
77,DES_SN531207,0.6152654010073615,0.8637992831541219,0.34453180843459613,0.12878170568521088
78,DES_SN551516,0.6086788066640837,0.8727598566308243,0.34151472650771386,0.12864226700339332
79,DES_SN612420,0.6067415730337079,0.8691756272401434,0.3398738612473721,0.12731808493248853
80,DES_SN575430,0.6110034870205346,0.8673835125448028,0.3422913719943423,0.12822651804266483
81,DES_SN185565,0.6082913599380085,0.8673835125448028,0.3406052076002815,0.12740929288973735
82,DES_SN421789,0.599767531964355,0.8709677419354839,0.33586731167933653,0.12564271967368512
83,DES_SN267521,0.6036419992251065,0.8781362007168458,0.3391003460207612,0.12825238102868985
84,DES_SN121597,0.614103060829136,0.8709677419354839,0.3446808510638298,0.12992336481910532
85,DES_SN589452,0.6214645486245641,0.8637992831541219,0.3485177151120752,0.1307225288792109
86,DES_SN212898,0.6152654010073615,0.8691756272401434,0.34519572953736655,0.12990760530399678
87,DES_SN057280,0.6121658271987601,0.8673835125448028,0.34301913536498935,0.12857997551965838
88,DES_SN076535,0.6168151879116621,0.8745519713261649,0.3468372423596304,0.13151968012547563
89,DES_SN468431,0.6206896551724138,0.8781362007168458,0.3497501784439686,0.13350503827218568
90,DES_SN344194,0.6129407206509105,0.8691756272401434,0.3437278525868179,0.12919098351562044
91,DES_SN170420,0.616427741185587,0.8637992831541219,0.3452722063037249,0.1291412079653495
92,DES_SN465861,0.6245641224331654,0.8602150537634409,0.350109409190372,0.13095566945970555
93,DES_SN365795,0.6183649748159628,0.8673835125448028,0.34695340501792116,0.13049848308103346
94,DES_SN147930,0.6175900813638124,0.8637992831541219,0.3460157932519742,0.12950272301097568
95,DES_SN403697,0.6272762495156916,0.8691756272401434,0.3529839883551674,0.13374053908993322
96,DES_SN786750,0.6179775280898876,0.8673835125448028,0.3467048710601719,0.1303769006433803
97,DES_SN075779,0.6172026346377373,0.8620071684587813,0.34554597701149425,0.12900605103567947
98,DES_SN356957,0.6299883765982177,0.8620071684587813,0.3539367181751288,0.1331060828342452
99,DES_SN651368,0.6199147617202635,0.8655913978494624,0.34773218142548595,0.13060938617972206
100,DES_SN414600,0.6230143355288648,0.8637992831541219,0.3495286439448876,0.13121690970068917
101,DES_SN049609,0.6265013560635413,0.8566308243727598,0.3509544787077827,0.13082093739622339
102,DES_SN662904,0.6226268888027896,0.8584229390681004,0.3486171761280932,0.12995720221669407
103,DES_SN605141,0.6284385896939171,0.8691756272401434,0.3537563822027717,0.1341235059533788
104,DES_SN405757,0.6253390158853158,0.8637992831541219,0.3510560815731974,0.13196553232338723
105,DES_SN511626,0.6272762495156916,0.8637992831541219,0.35233918128654973,0.13259594091728877
106,DES_SN869215,0.6268888027896165,0.8584229390681004,0.35143066764490094,0.13132692041316515
107,DES_SN495446,0.6311507167764432,0.8637992831541219,0.3549337260677467,0.13387500144060666
108,DES_SN505781,0.6284385896939171,0.8584229390681004,0.3524650478292862,0.1318321858972812
109,DES_SN789485,0.621077101898489,0.8673835125448028,0.34870317002881845,0.13135595121141572
110,DES_SN808280,0.6272762495156916,0.8584229390681004,0.35168869309838474,0.13145287334195016
111,DES_SN517391,0.6330879504068191,0.8602150537634409,0.3558191252779837,0.13375549912745438
112,DES_SN493007,0.6311507167764432,0.8637992831541219,0.3549337260677467,0.13387500144060666
113,DES_SN548947,0.6241766757070902,0.8655913978494624,0.3505079825834543,0.13196990061909417
114,DES_SN571350,0.6388996512979466,0.8620071684587813,0.36002994011976047,0.1361212895694924
115,DES_SN748391,0.6268888027896165,0.8620071684587813,0.351865398683248,0.13208838739365206
116,DES_SN105412,0.6350251840371949,0.8566308243727598,0.3567164179104478,0.13363888187016293
117,DES_SN617610,0.6315381635025185,0.8512544802867383,0.3536857781087118,0.13132376685164035
118,DES_SN019627,0.6299883765982177,0.8584229390681004,0.35350553505535054,0.13234135430113295
119,DES_SN039466,0.6288260364199922,0.8530465949820788,0.3520710059171598,0.13081513505524148
120,DES_SN795077,0.6319256102285936,0.8620071684587813,0.3552437223042836,0.13375014452537864
121,DES_SN546008,0.6311507167764432,0.8620071684587813,0.3547197640117994,0.13349177335115062
122,DES_SN357464,0.6292134831460674,0.8620071684587813,0.35341660543717857,0.13285019161444211
123,DES_SN137307,0.6358000774893452,0.8602150537634409,0.35767511177347244,0.13467163268312185
124,DES_SN408902,0.6315381635025185,0.8548387096774194,0.35412026726057905,0.13208878021254583
125,DES_SN044884,0.6319256102285936,0.8673835125448028,0.3558823529411765,0.13490154886622258
126,DES_SN306489,0.6392870980240217,0.8548387096774194,0.359457422758101,0.13470699191150612
127,DES_SN615761,0.640061991476172,0.8548387096774194,0.36,0.13497453310696095
128,DES_SN265554,0.6381247578457963,0.8584229390681004,0.35907046476761617,0.1350803507929107
129,DES_SN560073,0.6303758233242929,0.8691756272401434,0.35505124450951686,0.13476668133359002
130,DES_SN032317,0.6416117783804727,0.8691756272401434,0.36275243081525804,0.13862222269367627
131,DES_SN484029,0.6427741185586981,0.8620071684587813,0.3627450980392157,0.137475281176616
132,DES_SN154030,0.6361875242154204,0.8584229390681004,0.3577296489917849,0.13441797574815956
133,DES_SN871246,0.63541263076327,0.8602150537634409,0.3574087862993299,0.13453998885840718
134,DES_SN007348,0.6365749709414955,0.8566308243727598,0.35778443113772457,0.13416432963636277
135,DES_SN260016,0.6381247578457963,0.8673835125448028,0.3601190476190476,0.13701488905733833
136,DES_SN720935,0.6330879504068191,0.8620071684587813,0.3560325684678016,0.13413958202157034
137,DES_SN876786,0.6296009298721426,0.8584229390681004,0.3532448377581121,0.13221369383074602
138,DES_SN351088,0.6284385896939171,0.8530465949820788,0.3518107908351811,0.13068882497955248
139,DES_SN735805,0.6334753971328942,0.8637992831541219,0.35650887573964496,0.1346543513843101
140,DES_SN232418,0.63541263076327,0.8512544802867383,0.3563390847711928,0.1326158996838966
141,DES_SN727344,0.6303758233242929,0.8584229390681004,0.3537666174298375,0.13246926153789307
142,DES_SN699439,0.6358000774893452,0.8566308243727598,0.3572496263079223,0.13390109027147784
143,DES_SN181275,0.6323130569546688,0.8637992831541219,0.35571955719557197,0.1342635454628464
144,DES_SN459990,0.6230143355288648,0.8709677419354839,0.35039653929343906,0.1327345006524444
145,DES_SN702356,0.6381247578457963,0.8548387096774194,0.3586466165413534,0.13430766288410048
146,DES_SN554613,0.6346377373111197,0.8548387096774194,0.35623599701269604,0.13312375596347667
147,DES_SN170015,0.6431615652847733,0.8566308243727598,0.36239575435936316,0.1364443632289834
148,DES_SN335077,0.637737311119721,0.8602150537634409,0.35901271503365745,0.13533373510535943
149,DES_SN067701,0.6276636962417668,0.8673835125448028,0.3530269876002918,0.13348604771754677
150,DES_SN020346,0.630763270050368,0.8620071684587813,0.3544583640383198,0.13336296173324988
151,DES_SN259274,0.6311507167764432,0.8655913978494624,0.3551470588235294,0.13425839600555245
152,DES_SN112925,0.6288260364199922,0.8655913978494624,0.3535871156661786,0.13348679602850902
153,DES_SN204929,0.621077101898489,0.8655913978494624,0.3484848484848485,0.1309776457272213
154,DES_SN144923,0.6230143355288648,0.8637992831541219,0.3495286439448876,0.13121690970068917
155,DES_SN727934,0.6296009298721426,0.8620071684587813,0.3536764705882353,0.13297801412080623
156,DES_SN144206,0.6319256102285936,0.8620071684587813,0.3552437223042836,0.13375014452537864
157,DES_SN801619,0.6319256102285936,0.8673835125448028,0.3558823529411765,0.13490154886622258
158,DES_SN256188,0.6280511429678419,0.8584229390681004,0.3522058823529412,0.13170550538552853
159,DES_SN194573,0.6280511429678419,0.8709677419354839,0.3537117903930131,0.1343778801843318
160,DES_SN427399,0.6179775280898876,0.8673835125448028,0.3467048710601719,0.1303769006433803
161,DES_SN543978,0.6261139093374661,0.8673835125448028,0.352,0.13297865697550984
162,DES_SN121767,0.6373498643936458,0.8637992831541219,0.3591654247391952,0.13597362981067493
163,DES_SN135455,0.6319256102285936,0.8566308243727598,0.3545994065281899,0.13260023771055024
164,DES_SN898751,0.6261139093374661,0.8584229390681004,0.3509157509157509,0.1310757372692445
165,DES_SN307907,0.6361875242154204,0.8584229390681004,0.3577296489917849,0.13441797574815956
166,DES_SN411699,0.6288260364199922,0.8637992831541219,0.3533724340175953,0.13310462099753412
167,DES_SN022871,0.6358000774893452,0.8637992831541219,0.35809806835066865,0.1354428283930666
168,DES_SN217811,0.6319256102285936,0.8548387096774194,0.35438335809806837,0.132217271243881
169,DES_SN307975,0.6412243316543975,0.8637992831541219,0.36186186186186187,0.13731901532990987
170,DES_SN675330,0.6381247578457963,0.8620071684587813,0.35949177877429,0.13585368546155763
171,DES_SN607151,0.6427741185586981,0.8655913978494624,0.3631578947368421,0.1382541816009558
172,DES_SN465422,0.6412243316543975,0.8548387096774194,0.3608169440242057,0.13537784346485027
173,DES_SN639782,0.6419992251065478,0.8530465949820788,0.3611532625189681,0.1352598864795035
174,DES_SN519652,0.6458736923672995,0.8620071684587813,0.36494688922610014,0.13857802407375464
175,DES_SN773241,0.6388996512979466,0.8584229390681004,0.35960960960960964,0.13534713226254777
176,DES_SN600708,0.6385122045718714,0.8530465949820788,0.35870384325546345,0.13405420244683708
177,DES_SN349941,0.6342502905850446,0.8655913978494624,0.3572485207100592,0.135301179663848
178,DES_SN216192,0.6249515691592405,0.8566308243727598,0.34992679355783307,0.1303213030076955
179,DES_SN574234,0.6218519953506393,0.8637992831541219,0.34876989869753977,0.13084577450668972
180,DES_SN220705,0.6358000774893452,0.8637992831541219,0.35809806835066865,0.1354428283930666
181,DES_SN720712,0.630763270050368,0.8637992831541219,0.35467255334805003,0.1337459860200086
182,DES_SN709212,0.6311507167764432,0.8584229390681004,0.35428994082840237,0.13272581917805684
183,DES_SN688455,0.6365749709414955,0.8584229390681004,0.3579970104633782,0.13454993056728404
184,DES_SN186988,0.6338628438589694,0.8691756272401434,0.3574060427413412,0.13594007714010628
185,DES_SN891651,0.6299883765982177,0.8602150537634409,0.3537214443625645,0.13272363413900726
186,DES_SN877200,0.6299883765982177,0.8673835125448028,0.3545787545787546,0.1342544355841652
187,DES_SN297601,0.6311507167764432,0.8709677419354839,0.3557833089311859,0.1354095721627144
188,DES_SN563731,0.6346377373111197,0.8691756272401434,0.35793357933579334,0.13620361202309192
189,DES_SN741280,0.6361875242154204,0.8620071684587813,0.35815338793745344,0.1351892559597893
190,DES_SN892319,0.6288260364199922,0.8727598566308243,0.3544395924308588,0.13501716968844074
191,DES_SN513529,0.6234017822549399,0.8673835125448028,0.35021707670043417,0.13209994338316067
192,DES_SN319525,0.6261139093374661,0.8691756272401434,0.3522149600580973,0.13335975299318872
193,DES_SN472530,0.6191398682681132,0.8673835125448028,0.3474515434314429,0.13074232951469467
194,DES_SN093461,0.6237892289810151,0.8673835125448028,0.35047067342505434,0.13222476222730223
195,DES_SN567098,0.6245641224331654,0.8745519713261649,0.35183850036049025,0.1339972879143386
196,DES_SN257311,0.625726462611391,0.8763440860215054,0.3528138528138528,0.1347585717184013
197,DES_SN267390,0.6253390158853158,0.8673835125448028,0.3514887436456064,0.1327264053340767
198,DES_SN591816,0.6199147617202635,0.8763440860215054,0.3490364025695932,0.13287821955488874
199,DES_SN394366,0.6191398682681132,0.8727598566308243,0.34810578984989277,0.13187528705529367
200,DES_SN827068,0.602479659046881,0.8727598566308243,0.3377253814147018,0.12680013430167408
201,DES_SN822193,0.6230143355288648,0.8691756272401434,0.35018050541516244,0.13235484433641115
202,DES_SN473671,0.6191398682681132,0.8799283154121864,0.34896943852167733,0.13338833061666672
203,DES_SN308251,0.6156528477334366,0.8799283154121864,0.3467514124293785,0.13228561018597168
204,DES_SN087447,0.6179775280898876,0.8727598566308243,0.34736091298145505,0.13150806008020158
205,DES_SN757606,0.625726462611391,0.8709677419354839,0.3521739130434783,0.1336143695014663
206,DES_SN203519,0.6144905075552112,0.8745519713261649,0.3453644727530078,0.13079416549407555
207,DES_SN870944,0.6191398682681132,0.8655913978494624,0.3472322070452912,0.13036502811390407
208,DES_SN023771,0.6222394420767144,0.8691756272401434,0.34967555875991346,0.1321059790697178
209,DES_SN159406,0.6226268888027896,0.8655913978494624,0.34949348769898697,0.13147190099411646
210,DES_SN008072,0.616427741185587,0.8691756272401434,0.3459343794579173,0.1302689058131859
211,DES_SN092982,0.6249515691592405,0.8691756272401434,0.35144927536231885,0.13298112908879164
212,DES_SN847878,0.6191398682681132,0.8727598566308243,0.34810578984989277,0.13187528705529367
213,DES_SN466584,0.6222394420767144,0.8637992831541219,0.3490224475018103,0.13096925274623678
214,DES_SN865669,0.621077101898489,0.8745519713261649,0.3495702005730659,0.13287090971580587
215,DES_SN721807,0.6199147617202635,0.8709677419354839,0.34838709677419355,0.13174301978856057
216,DES_SN375103,0.621077101898489,0.8727598566308243,0.34935437589670015,0.1324919109037442
217,DES_SN557945,0.6195273149941883,0.8745519713261649,0.3485714285714286,0.13237635297989098
218,DES_SN322402,0.6199147617202635,0.8763440860215054,0.3490364025695932,0.13287821955488874
219,DES_SN339861,0.6175900813638124,0.8835125448028673,0.3484098939929329,0.1336519437213297
220,DES_SN502210,0.6125532739248354,0.8799283154121864,0.34480337078651685,0.1313206087742807
221,DES_SN595132,0.6148779542812863,0.8799283154121864,0.346262341325811,0.13204303266118075
222,DES_SN459158,0.6113909337466098,0.8727598566308243,0.34319943622269206,0.12946513864733825
223,DES_SN886477,0.6152654010073615,0.8745519713261649,0.34585400425230334,0.13103511268258167
224,DES_SN789717,0.614103060829136,0.8799283154121864,0.3457746478873239,0.13180134315661488
225,DES_SN390854,0.6148779542812863,0.8799283154121864,0.346262341325811,0.13204303266118075
226,DES_SN778175,0.6230143355288648,0.8835125448028673,0.3518915060670949,0.13539685563811427
227,DES_SN609971,0.6156528477334366,0.8763440860215054,0.34631728045325777,0.13153230757044693
228,DES_SN234767,0.6179775280898876,0.8781362007168458,0.34801136363636365,0.13264079480618202
229,DES_SN518211,0.6172026346377373,0.8637992831541219,0.34576757532281205,0.1293819933127056
230,DES_SN326557,0.6199147617202635,0.8673835125448028,0.34795111430625447,0.13098708894592342
231,DES_SN753008,0.6203022084463387,0.8763440860215054,0.3492857142857143,0.13300194229190446
232,DES_SN284275,0.6160402944595118,0.8727598566308243,0.3461265103056148,0.13090053901423204
233,DES_SN844990,0.6303758233242929,0.8781362007168458,0.3561046511627907,0.1366857491585942
234,DES_SN759875,0.6156528477334366,0.8673835125448028,0.34522111269614836,0.12965213714381857
235,DES_SN623311,0.6179775280898876,0.8691756272401434,0.3469241773962804,0.13075377767105134
236,DES_SN825573,0.6199147617202635,0.8673835125448028,0.34795111430625447,0.13098708894592342
237,DES_SN325684,0.6172026346377373,0.8691756272401434,0.3464285714285714,0.13051089139673983
238,DES_SN230099,0.6199147617202635,0.8709677419354839,0.34838709677419355,0.13174301978856057
239,DES_SN630361,0.6253390158853158,0.8727598566308243,0.35213304410701374,0.13386899218242881
240,DES_SN034010,0.6175900813638124,0.8727598566308243,0.3471133285816108,0.13138610515586135
241,DES_SN869693,0.6102285935683843,0.8763440860215054,0.3429172510518934,0.12985826001955036
242,DES_SN143054,0.6172026346377373,0.8799283154121864,0.34773371104815864,0.13277344894510865
243,DES_SN620242,0.6098411468423092,0.8835125448028673,0.34355400696864113,0.13123581939976306
244,DES_SN760151,0.6113909337466098,0.8817204301075269,0.344296710986704,0.13133710312228375
245,DES_SN640769,0.6148779542812863,0.8870967741935484,0.34712482468443195,0.1335501530492112
246,DES_SN155898,0.6156528477334366,0.8763440860215054,0.34631728045325777,0.13153230757044693
247,DES_SN246364,0.6079039132119334,0.8745519713261649,0.3412587412587413,0.1287813403763333
248,DES_SN488944,0.6129407206509105,0.8781362007168458,0.3448275862068966,0.13106510458460385
249,DES_SN473314,0.6110034870205346,0.8781362007168458,0.3436185133239832,0.13046899282936764
250,DES_SN670495,0.6071290197597831,0.8906810035842294,0.3427586206896552,0.1319035932006442
251,DES_SN294534,0.6129407206509105,0.8817204301075269,0.3452631578947368,0.13181599866694113
252,DES_SN034913,0.6067415730337079,0.8637992831541219,0.3391977480647431,0.12620529083973528
253,DES_SN122569,0.6032545524990314,0.8655913978494624,0.3372905027932961,0.12554974329167878
254,DES_SN188225,0.6148779542812863,0.8763440860215054,0.34582743988684583,0.1312905202403542
255,DES_SN234500,0.6125532739248354,0.8691756272401434,0.3434844192634561,0.12907231451667775
256,DES_SN259410,0.6071290197597831,0.8781362007168458,0.3412256267409471,0.12929289012958367
257,DES_SN075904,0.6152654010073615,0.8745519713261649,0.34585400425230334,0.13103511268258167
258,DES_SN872676,0.6195273149941883,0.8745519713261649,0.3485714285714286,0.13237635297989098
259,DES_SN522570,0.6226268888027896,0.8763440860215054,0.35078909612625536,0.13374914421489267
260,DES_SN110803,0.6133281673769857,0.8691756272401434,0.34397163120567376,0.12930987092376364
261,DES_SN685758,0.6129407206509105,0.8781362007168458,0.3448275862068966,0.13106510458460385
262,DES_SN428249,0.6230143355288648,0.8763440860215054,0.35104091888011485,0.1338744948655158
263,DES_SN250461,0.618752421542038,0.8745519713261649,0.34807417974322397,0.1321304526337983
264,DES_SN038678,0.6172026346377373,0.8835125448028673,0.3481638418079096,0.13352902654439414
265,DES_SN737521,0.6183649748159628,0.8727598566308243,0.34760885082084225,0.13163024161635536
266,DES_SN185448,0.6133281673769857,0.8853046594982079,0.34593837535014005,0.13268825903886974
267,DES_SN289964,0.6106160402944595,0.8709677419354839,0.34249471458773784,0.12885550154661954
268,DES_SN059573,0.6160402944595118,0.8817204301075269,0.34721242060691604,0.13278434392803895
269,DES_SN168010,0.609453700116234,0.8637992831541219,0.3408769448373409,0.12701380551564573
270,DES_SN586231,0.609453700116234,0.8763440860215054,0.34243697478991597,0.12962258259664733
271,DES_SN356242,0.6129407206509105,0.8817204301075269,0.3452631578947368,0.13181599866694113
272,DES_SN535206,0.6090662533901589,0.8763440860215054,0.34219734079776065,0.12950506438939743
273,DES_SN618202,0.6172026346377373,0.8799283154121864,0.34773371104815864,0.13277344894510865
274,DES_SN049631,0.6044168926772568,0.8799283154121864,0.3397923875432526,0.12885320693927335
275,DES_SN831539,0.6129407206509105,0.8799283154121864,0.34504567814476456,0.13144046330008624
276,DES_SN583398,0.609453700116234,0.8817204301075269,0.34309623430962344,0.1307433549164868
277,DES_SN170639,0.609453700116234,0.8799283154121864,0.34287709497206703,0.1303695844500252
278,DES_SN784502,0.6063541263076327,0.8835125448028673,0.3414127423822715,0.13017683340938843
279,DES_SN255553,0.6129407206509105,0.8745519713261649,0.34438955539872973,0.13031491969684533
280,DES_SN536597,0.5993800852382798,0.8870967741935484,0.3376534788540246,0.1288476828714221
281,DES_SN410391,0.6098411468423092,0.8853046594982079,0.34377174669450244,0.1316101419777655
282,DES_SN876854,0.6075164664858582,0.8727598566308243,0.34079776067179846,0.12829280114072186
283,DES_SN138970,0.5989926385122045,0.8835125448028673,0.3369788106630212,0.12799638101316885
284,DES_SN152300,0.6059666795815576,0.8906810035842294,0.3420509291121817,0.1315508049870318
285,DES_SN873796,0.6051917861294072,0.8709677419354839,0.33914863921842286,0.12722883155414644
286,DES_SN540055,0.6067415730337079,0.8960573476702509,0.34317089910775567,0.1329067558098859
287,DES_SN065634,0.6020922123208059,0.8781362007168458,0.33816425120772947,0.12779528908561166
288,DES_SN448125,0.5947307245253778,0.8817204301075269,0.3342391304347826,0.12640048123919093
289,DES_SN148932,0.6086788066640837,0.8835125448028673,0.3428372739916551,0.1308809148400882
290,DES_SN200907,0.6121658271987601,0.8870967741935484,0.34542916957431963,0.13270259994735764
291,DES_SN055008,0.6129407206509105,0.8817204301075269,0.3452631578947368,0.13181599866694113
292,DES_SN531276,0.6082913599380085,0.8835125448028673,0.3425990271021543,0.13076303950399687
293,DES_SN751451,0.6148779542812863,0.8835125448028673,0.3466947960618847,0.13279624530116269
294,DES_SN752763,0.6148779542812863,0.8888888888888888,0.3473389355742297,0.13392736600513028
295,DES_SN524263,0.6179775280898876,0.8870967741935484,0.34908321579689705,0.1345321394686907
296,DES_SN816256,0.6206896551724138,0.8781362007168458,0.3497501784439686,0.13350503827218568
297,DES_SN228810,0.6125532739248354,0.8817204301075269,0.3450210378681627,0.13169594766633372
298,DES_SN331869,0.6203022084463387,0.8799283154121864,0.34971509971509973,0.13376000088773485
299,DES_SN653862,0.6106160402944595,0.8870967741935484,0.3444676409185804,0.13222309642451263
300,DES_SN359068,0.6098411468423092,0.8781362007168458,0.34289713086074175,0.1301139214851087
301,DES_SN091371,0.6129407206509105,0.8853046594982079,0.3456962911126662,0.1325675967845149
302,DES_SN518654,0.6214645486245641,0.8870967741935484,0.35131298793470545,0.13565427964961585
303,DES_SN754650,0.6168151879116621,0.8781362007168458,0.34727143869596033,0.13227382058138779
