# ID train/target Class
DES_SN618505 target 0
DES_SN445695 target 0
DES_SN665569 target 3
DES_SN854830 target 8
DES_SN331289 target 17
DES_SN041273 target 30
DES_SN309949 target 2
DES_SN546570 target 21
DES_SN335496 target 2
DES_SN803978 target 36
DES_SN696687 target 27
DES_SN545647 target 0
DES_SN527890 target 17
DES_SN234681 target 0
DES_SN035036 target 42
DES_SN457903 target 0
DES_SN047002 target 2
DES_SN514142 target 0
DES_SN263654 target 0
DES_SN238389 target 36
DES_SN642720 target 27
DES_SN100242 target 34
DES_SN869851 target 42
DES_SN130092 target 36
DES_SN396375 target 32
DES_SN876834 target 23
DES_SN671903 target 2
DES_SN265986 target 8
DES_SN867661 target 25
DES_SN674846 target 17
DES_SN514035 target 30
DES_SN088390 target 4
DES_SN784051 target 34
DES_SN398742 target 44
DES_SN153076 target 17
DES_SN863802 target 2
DES_SN643530 target 0
DES_SN830119 target 30
DES_SN404092 target 8
DES_SN284476 target 36
DES_SN881264 target 0
DES_SN037746 target 0
DES_SN740469 target 30
DES_SN691214 target 27
DES_SN721277 target 27
DES_SN380799 target 38
DES_SN289710 target 29
DES_SN672692 target 42
DES_SN591716 target 17
DES_SN854289 target 36
DES_SN739908 target 30
DES_SN724765 target 0
DES_SN533876 target 30
DES_SN170630 target 0
DES_SN686419 target 29
DES_SN123043 target 5
DES_SN520589 target 18
DES_SN266266 target 38
DES_SN201226 target 31
DES_SN178497 target 8
DES_SN035563 target 36
DES_SN552837 target 30
DES_SN241610 target 17
DES_SN659386 target 0
DES_SN338923 target 31
DES_SN562720 target 16
DES_SN170901 target 0
DES_SN584351 target 34
DES_SN132927 target 8
DES_SN791922 target 0
DES_SN642334 target 2
DES_SN246307 target 40
DES_SN168607 target 19
DES_SN007313 target 8
DES_SN587118 target 4
DES_SN563356 target 0
DES_SN826182 target 0
DES_SN170551 target 10
DES_SN036358 target 26
DES_SN048884 target 12
DES_SN379710 target 39
DES_SN695371 target 8
DES_SN792296 target 42
DES_SN860248 target 17
DES_SN276796 target 42
DES_SN298483 target 4
DES_SN851132 target 8
DES_SN463853 target 30
DES_SN729957 target 2
DES_SN840082 target 0
DES_SN460116 target 35
DES_SN156498 target 24
DES_SN259293 target 0
DES_SN797171 target 17
DES_SN054804 target 29
DES_SN278946 target 0
DES_SN393632 target 21
DES_SN248561 target 37
DES_SN052729 target 0
DES_SN593575 target 4
DES_SN484053 target 0
DES_SN492872 target 8
DES_SN695255 target 0
DES_SN770939 target 32
DES_SN226755 target 24
DES_SN156397 target 21
DES_SN733319 target 33
DES_SN082331 target 8
DES_SN435967 target 30
DES_SN250574 target 29
DES_SN788340 target 27
DES_SN596326 target 32
DES_SN821559 target 0
DES_SN091385 target 19
DES_SN822239 target 21
DES_SN895667 target 33
DES_SN799133 target 10
DES_SN322624 target 0
DES_SN000865 target 44
DES_SN028079 target 2
DES_SN456881 target 4
DES_SN604807 target 8
DES_SN896326 target 21
DES_SN503066 target 20
DES_SN168234 target 1
DES_SN109102 target 24
DES_SN031845 target 0
DES_SN007893 target 4
DES_SN567638 target 31
DES_SN881675 target 0
DES_SN809550 target 17
DES_SN216188 target 24
DES_SN418668 target 42
DES_SN778730 target 30
DES_SN884877 target 0
DES_SN527290 target 0
DES_SN297382 target 39
DES_SN531745 target 0
DES_SN101615 target 24
DES_SN032355 target 43
DES_SN283282 target 36
DES_SN843223 target 0
DES_SN581757 target 42
DES_SN234636 target 0
DES_SN064436 target 42
DES_SN691980 target 31
DES_SN013866 target 0
DES_SN008555 target 0
DES_SN682720 target 21
DES_SN115780 target 38
DES_SN547636 target 23
DES_SN835758 target 17
DES_SN653247 target 42
DES_SN634028 target 30
DES_SN645712 target 2
DES_SN002279 target 29
DES_SN597976 target 38
DES_SN414457 target 30
DES_SN558245 target 0
DES_SN278070 target 37
DES_SN740000 target 8
DES_SN118171 target 3
DES_SN156600 target 42
DES_SN152489 target 22
DES_SN603251 target 32
DES_SN191368 target 4
DES_SN311547 target 27
DES_SN810885 target 2
DES_SN550985 target 8
DES_SN879327 target 27
DES_SN863124 target 21
DES_SN263399 target 4
DES_SN473602 target 44
DES_SN162371 target 32
DES_SN703140 target 0
DES_SN297960 target 30
DES_SN877737 target 32
DES_SN399962 target 24
DES_SN689692 target 43
DES_SN190111 target 44
DES_SN445994 target 27
DES_SN671273 target 27
DES_SN105682 target 44
DES_SN596049 target 27
DES_SN716839 target 0
DES_SN789519 target 34
DES_SN763924 target 30
DES_SN349221 target 41
DES_SN084030 target 4
DES_SN412212 target 0
DES_SN157779 target 17
DES_SN023364 target 0
DES_SN265083 target 30
DES_SN347506 target 44
DES_SN843334 target 0
DES_SN311364 target 30
DES_SN163792 target 12
DES_SN820905 target 42
DES_SN181734 target 0
DES_SN654913 target 0
DES_SN262873 target 31
DES_SN670482 target 8
DES_SN446918 target 34
DES_SN631461 target 0
DES_SN777945 target 38
DES_SN112132 target 27
DES_SN214391 target 26
DES_SN048177 target 0
DES_SN126679 target 29
DES_SN369924 target 30
DES_SN312458 target 44
DES_SN824438 target 42
DES_SN142726 target 0
DES_SN814164 target 0
DES_SN394305 target 27
DES_SN569265 target 35
DES_SN609891 target 45
DES_SN306968 target 43
DES_SN568242 target 36
DES_SN774424 target 17
DES_SN889702 target 27
DES_SN315013 target 23
DES_SN085504 target 30
DES_SN865026 target 10
DES_SN635771 target 21
DES_SN420027 target 31
DES_SN395115 target 12
DES_SN237190 target 33
DES_SN198443 target 0
DES_SN059228 target 0
DES_SN303081 target 27
DES_SN174346 target 29
DES_SN827510 target 30
DES_SN637503 target 0
DES_SN197659 target 27
DES_SN765122 target 43
DES_SN235859 target 44
DES_SN099623 target 17
DES_SN479314 target 36
DES_SN539323 target 38
DES_SN266193 target 36
DES_SN888280 target 4
DES_SN187915 target 21
DES_SN132099 target 0
DES_SN779145 target 30
DES_SN024789 target 0
DES_SN006533 target 17
DES_SN848773 target 0
DES_SN351850 target 32
DES_SN575939 target 30
DES_SN318103 target 8
DES_SN436587 target 22
DES_SN556477 target 32
DES_SN012524 target 36
DES_SN517255 target 33
DES_SN066993 target 0
DES_SN691948 target 17
DES_SN842483 target 0
DES_SN721983 target 16
DES_SN046557 target 42
DES_SN344923 target 21
DES_SN290679 target 29
DES_SN857331 target 27
DES_SN185769 target 24
DES_SN116779 target 21
DES_SN411679 target 27
DES_SN243312 target 2
DES_SN247707 target 12
DES_SN312254 target 40
DES_SN881229 target 0
DES_SN196134 target 0
DES_SN001558 target 30
DES_SN298549 target 0
DES_SN833040 target 27
DES_SN303828 target 28
DES_SN005798 target 36
DES_SN038374 target 37
DES_SN353537 target 36
DES_SN717483 target 2
DES_SN792909 target 6
DES_SN203861 target 30
DES_SN076625 target 42
DES_SN129367 target 35
DES_SN697277 target 30
DES_SN272878 target 32
DES_SN248123 target 34
DES_SN884506 target 0
DES_SN841328 target 31
DES_SN504022 target 31
DES_SN103089 target 38
DES_SN292965 target 42
DES_SN819090 target 32
DES_SN088278 target 21
DES_SN185294 target 43
DES_SN529167 target 30
DES_SN064403 target 0
DES_SN293206 target 32
DES_SN030964 target 27
DES_SN136908 target 42
DES_SN363172 target 0
DES_SN188760 target 36
DES_SN346796 target 0
DES_SN087728 target 2
DES_SN126015 target 27
DES_SN891664 target 8
DES_SN101437 target 0
DES_SN132775 target 29
DES_SN448376 target 43
DES_SN685575 target 30
DES_SN625374 target 3
DES_SN258057 target 29
DES_SN498682 target 19
DES_SN794663 target 7
DES_SN404610 target 2
DES_SN586358 target 2
DES_SN494797 target 42
DES_SN070465 target 27
DES_SN151710 target 38
DES_SN173266 target 0
DES_SN436907 target 22
DES_SN631695 target 17
DES_SN648907 target 0
DES_SN695759 target 0
DES_SN775869 target 0
DES_SN347166 target 27
DES_SN820050 target 25
DES_SN332396 target 44
DES_SN741344 target 21
DES_SN792763 target 24
DES_SN032028 target 4
DES_SN827331 target 17
DES_SN187402 target 0
DES_SN587581 target 31
DES_SN862162 target 36
DES_SN492866 target 42
DES_SN279608 target 21
DES_SN577143 target 0
DES_SN368934 target 0
DES_SN891184 target 0
DES_SN186012 target 0
DES_SN527267 target 25
DES_SN341030 target 17
DES_SN746688 target 19
DES_SN038275 target 19
DES_SN854296 target 0
DES_SN679010 target 21
DES_SN366035 target 21
DES_SN850547 target 17
DES_SN030081 target 30
DES_SN710937 target 30
DES_SN455497 target 0
DES_SN673784 target 32
DES_SN620048 target 36
DES_SN015841 target 24
DES_SN435451 target 44
DES_SN245842 target 23
DES_SN414501 target 8
DES_SN409643 target 24
DES_SN118073 target 15
DES_SN438167 target 29
DES_SN273071 target 17
DES_SN008031 target 8
DES_SN076256 target 0
DES_SN890102 target 32
DES_SN809110 target 44
DES_SN238410 target 4
DES_SN065959 target 0
DES_SN227627 target 0
DES_SN044679 target 21
DES_SN036589 target 0
DES_SN061243 target 0
DES_SN526120 target 0
DES_SN219935 target 21
DES_SN798015 target 43
DES_SN789135 target 0
DES_SN239858 target 23
DES_SN505719 target 32
DES_SN108097 target 0
DES_SN327645 target 27
DES_SN356415 target 27
DES_SN857587 target 19
DES_SN496206 target 37
DES_SN391315 target 29
DES_SN028647 target 17
DES_SN791133 target 32
DES_SN857013 target 1
DES_SN019524 target 17
DES_SN611292 target 0
DES_SN328581 target 16
DES_SN750777 target 42
DES_SN005482 target 31
DES_SN746987 target 45
DES_SN317320 target 30
DES_SN772495 target 42
DES_SN569095 target 0
DES_SN099946 target 0
DES_SN268397 target 30
DES_SN759610 target 42
DES_SN505440 target 11
DES_SN329847 target 4
DES_SN632114 target 24
DES_SN754374 target 42
DES_SN309915 target 29
DES_SN788387 target 0
DES_SN305740 target 37
DES_SN181553 target 27
DES_SN563178 target 4
DES_SN080059 target 12
DES_SN155464 target 34
DES_SN760089 target 2
DES_SN095957 target 42
DES_SN183166 target 42
DES_SN732967 target 20
DES_SN476549 target 8
DES_SN419790 target 36
DES_SN196781 target 0
DES_SN752966 target 4
DES_SN473383 target 36
DES_SN576478 target 31
DES_SN375760 target 20
DES_SN665319 target 8
DES_SN775670 target 24
DES_SN284750 target 2
DES_SN084912 target 42
DES_SN149613 target 43
DES_SN032477 target 26
DES_SN250131 target 0
DES_SN835936 target 0
DES_SN168620 target 10
DES_SN207503 target 30
DES_SN686087 target 21
DES_SN718607 target 32
DES_SN177760 target 26
DES_SN535254 target 30
DES_SN272721 target 30
DES_SN125911 target 30
DES_SN163373 target 27
DES_SN662191 target 30
DES_SN524058 target 3
DES_SN344357 target 24
DES_SN670388 target 32
DES_SN775763 target 2
DES_SN202863 target 0
DES_SN025970 target 8
DES_SN481627 target 8
DES_SN821353 target 0
DES_SN403563 target 42
DES_SN599605 target 43
DES_SN255003 target 7
DES_SN021342 target 0
DES_SN758934 target 30
DES_SN155990 target 22
DES_SN419285 target 0
DES_SN492763 target 30
DES_SN442088 target 0
DES_SN554831 target 19
DES_SN816491 target 21
DES_SN413884 target 0
DES_SN459875 target 42
DES_SN289960 target 30
DES_SN112707 target 27
DES_SN257683 target 44
DES_SN778648 target 15
DES_SN807923 target 27
DES_SN558618 target 33
DES_SN702570 target 31
DES_SN012198 target 44
DES_SN226485 target 44
DES_SN620334 target 30
DES_SN715590 target 2
DES_SN594308 target 30
DES_SN229405 target 44
DES_SN755356 target 0
DES_SN890363 target 31
DES_SN164084 target 27
DES_SN657996 target 16
DES_SN762336 target 21
DES_SN760166 target 0
DES_SN600920 target 24
DES_SN433992 target 3
DES_SN261287 target 0
DES_SN863971 target 36
DES_SN873191 target 4
DES_SN254331 target 27
DES_SN306866 target 38
DES_SN852423 target 29
DES_SN750657 target 17
DES_SN870597 target 40
DES_SN485819 target 0
DES_SN162146 target 32
DES_SN208923 target 4
DES_SN477791 target 37
DES_SN071607 target 42
DES_SN683380 target 42
DES_SN438100 target 27
DES_SN780337 target 2
DES_SN355754 target 8
DES_SN552585 target 16
DES_SN393399 target 3
DES_SN158574 target 32
DES_SN384859 target 40
DES_SN777924 target 0
DES_SN275038 target 0
DES_SN102622 target 34
DES_SN470634 target 0
DES_SN365400 target 27
DES_SN311383 target 27
DES_SN465633 target 0
DES_SN871846 target 40
DES_SN348744 target 24
DES_SN163111 target 0
DES_SN105878 target 29
DES_SN338440 target 33
DES_SN522246 target 27
DES_SN796713 target 21
DES_SN142000 target 34
DES_SN378311 target 30
DES_SN164151 target 8
DES_SN462809 target 2
DES_SN157684 target 44
DES_SN544721 target 0
DES_SN097951 target 24
DES_SN317940 target 42
DES_SN595127 target 30
DES_SN802323 target 35
DES_SN414097 target 30
DES_SN566003 target 22
DES_SN521059 target 36
DES_SN650664 target 21
DES_SN686305 target 37
DES_SN179748 target 40
DES_SN579764 target 38
DES_SN714759 target 0
DES_SN243801 target 0
DES_SN388555 target 0
DES_SN470632 target 26
DES_SN271262 target 24
DES_SN605636 target 3
DES_SN788446 target 17
DES_SN013520 target 27
DES_SN890220 target 32
DES_SN527235 target 0
DES_SN435847 target 31
DES_SN068079 target 34
DES_SN095164 target 24
DES_SN535631 target 2
DES_SN048665 target 21
DES_SN345915 target 0
DES_SN584995 target 0
DES_SN552460 target 22
DES_SN350655 target 22
DES_SN109219 target 30
DES_SN282350 target 0
DES_SN338975 target 20
DES_SN378223 target 17
DES_SN291038 target 42
DES_SN533394 target 30
DES_SN689188 target 43
DES_SN607326 target 27
DES_SN170643 target 36
DES_SN219047 target 2
DES_SN031167 target 42
DES_SN420475 target 32
DES_SN171522 target 0
DES_SN799742 target 30
DES_SN150224 target 43
DES_SN844645 target 18
DES_SN753839 target 24
DES_SN509601 target 8
DES_SN339503 target 30
DES_SN473698 target 30
DES_SN178502 target 27
DES_SN451061 target 40
DES_SN256178 target 0
DES_SN687555 target 30
DES_SN823954 target 0
DES_SN637789 target 27
DES_SN704452 target 0
DES_SN474383 target 17
DES_SN334763 target 24
DES_SN858072 target 30
DES_SN649054 target 24
DES_SN769918 target 0
DES_SN385536 target 0
DES_SN413757 target 17
DES_SN258893 target 0
DES_SN314192 target 30
DES_SN384890 target 27
DES_SN167380 target 21
DES_SN401966 target 31
DES_SN407037 target 35
DES_SN683896 target 32
DES_SN549793 target 34
DES_SN254014 target 15
DES_SN601209 target 38
DES_SN526603 target 15
DES_SN178033 target 16
DES_SN449123 target 1
DES_SN131569 target 32
DES_SN324371 target 0
DES_SN477175 target 0
DES_SN559947 target 21
DES_SN695641 target 0
DES_SN443878 target 27
DES_SN479780 target 35
DES_SN816968 target 40
DES_SN322239 target 37
DES_SN502805 target 38
DES_SN869369 target 22
DES_SN342574 target 0
DES_SN110745 target 27
DES_SN551367 target 42
DES_SN882187 target 30
DES_SN675824 target 21
DES_SN498288 target 20
DES_SN399547 target 15
DES_SN008722 target 35
DES_SN259101 target 12
DES_SN668069 target 30
DES_SN324610 target 2
DES_SN076402 target 0
DES_SN703475 target 0
DES_SN490578 target 20
DES_SN053679 target 30
DES_SN679741 target 16
DES_SN452326 target 4
DES_SN367839 target 24
DES_SN494447 target 0
DES_SN874171 target 0
DES_SN212377 target 27
DES_SN695028 target 30
DES_SN878215 target 27
DES_SN875783 target 5
DES_SN174604 target 42
DES_SN233641 target 24
DES_SN135132 target 0
DES_SN511839 target 8
DES_SN864221 target 24
DES_SN379609 target 21
DES_SN447713 target 0
DES_SN524163 target 36
DES_SN007772 target 30
DES_SN080631 target 8
DES_SN008569 target 15
DES_SN750753 target 27
DES_SN522360 target 0
DES_SN514155 target 27
DES_SN610065 target 3
DES_SN453765 target 30
DES_SN779656 target 42
DES_SN188500 target 1
DES_SN327002 target 2
DES_SN826252 target 0
DES_SN157056 target 7
DES_SN476879 target 0
DES_SN556271 target 42
DES_SN813085 target 30
DES_SN079447 target 16
DES_SN272889 target 44
DES_SN424441 target 0
DES_SN815106 target 22
DES_SN025303 target 0
DES_SN605893 target 26
DES_SN088660 target 0
DES_SN789831 target 17
DES_SN888766 target 38
DES_SN005408 target 0
DES_SN637546 target 27
DES_SN177924 target 23
DES_SN484532 target 27
DES_SN294970 target 20
DES_SN855214 target 27
DES_SN087319 target 0
DES_SN053622 target 27
DES_SN390564 target 0
DES_SN769601 target 2
DES_SN395901 target 0
DES_SN271728 target 30
DES_SN109123 target 27
DES_SN303999 target 25
DES_SN760273 target 21
DES_SN850752 target 16
DES_SN824611 target 0
DES_SN396504 target 0
DES_SN787528 target 5
DES_SN092404 target 17
DES_SN649765 target 15
DES_SN704820 target 31
DES_SN759197 target 0
DES_SN821914 target 27
DES_SN462931 target 42
DES_SN054029 target 32
DES_SN362872 target 29
DES_SN077268 target 27
DES_SN870815 target 30
DES_SN371075 target 0
DES_SN642290 target 0
DES_SN860785 target 21
DES_SN864901 target 0
DES_SN426931 target 22
DES_SN389946 target 30
DES_SN320104 target 8
DES_SN289955 target 21
DES_SN516904 target 0
DES_SN049395 target 26
DES_SN312873 target 17
DES_SN653356 target 8
DES_SN399007 target 34
DES_SN766572 target 35
DES_SN739926 target 24
DES_SN887953 target 30
DES_SN884134 target 0
DES_SN672590 target 32
DES_SN736574 target 42
DES_SN668073 target 19
DES_SN837161 target 30
DES_SN768897 target 17
DES_SN657363 target 0
DES_SN695828 target 12
DES_SN193074 target 2
DES_SN319928 target 22
DES_SN853761 target 0
DES_SN819568 target 21
DES_SN219373 target 42
DES_SN758355 target 0
DES_SN813097 target 0
DES_SN750039 target 24
DES_SN078584 target 0
DES_SN320792 target 30
DES_SN874752 target 42
DES_SN055915 target 0
DES_SN211965 target 43
DES_SN727848 target 0
DES_SN302444 target 24
DES_SN726043 target 8
DES_SN552835 target 0
DES_SN525878 target 2
DES_SN274574 target 18
DES_SN523247 target 0
DES_SN475706 target 26
DES_SN722002 target 17
DES_SN071071 target 0
DES_SN552406 target 0
DES_SN246232 target 30
DES_SN592196 target 30
DES_SN214309 target 34
DES_SN882789 target 42
DES_SN460086 target 30
DES_SN404491 target 34
DES_SN115455 target 8
DES_SN866611 target 0
DES_SN504176 target 32
DES_SN891142 target 0
DES_SN268458 target 17
DES_SN016082 target 27
DES_SN548333 target 31
DES_SN465974 target 2
DES_SN405519 target 0
DES_SN449349 target 17
DES_SN379212 target 42
DES_SN071859 target 15
DES_SN760534 target 0
DES_SN644157 target 30
DES_SN427206 target 38
DES_SN051438 target 30
DES_SN458122 target 0
DES_SN607857 target 0
DES_SN280799 target 2
DES_SN678029 target 20
DES_SN589305 target 41
DES_SN870263 target 1
DES_SN703197 target 24
DES_SN618307 target 17
DES_SN122483 target 4
DES_SN876618 target 33
DES_SN642289 target 0
DES_SN473858 target 44
DES_SN023443 target 44
DES_SN557528 target 30
DES_SN373339 target 44
DES_SN311246 target 12
DES_SN325094 target 8
DES_SN290479 target 26
DES_SN864766 target 30
DES_SN308013 target 3
DES_SN178332 target 43
DES_SN465363 target 38
DES_SN343715 target 29
DES_SN238016 target 30
DES_SN127956 target 36
DES_SN483386 target 40
DES_SN453345 target 0
DES_SN232009 target 0
DES_SN718500 target 27
DES_SN881170 target 21
DES_SN574729 target 30
DES_SN065594 target 32
DES_SN138067 target 19
DES_SN355538 target 27
DES_SN856030 target 33
DES_SN116410 target 8
DES_SN294159 target 8
DES_SN548965 target 30
DES_SN387453 target 42
DES_SN686128 target 0
DES_SN794847 target 16
DES_SN486621 target 0
DES_SN314963 target 0
DES_SN692069 target 30
DES_SN819757 target 0
DES_SN718461 target 0
DES_SN079570 target 8
DES_SN595432 target 42
DES_SN704425 target 0
DES_SN671795 target 25
DES_SN580859 target 27
DES_SN228318 target 21
DES_SN711457 target 32
DES_SN348607 target 42
DES_SN596485 target 22
DES_SN244094 target 30
DES_SN561862 target 21
DES_SN712064 target 35
DES_SN087947 target 30
DES_SN634343 target 41
DES_SN202535 target 30
DES_SN766047 target 21
DES_SN083059 target 31
DES_SN082499 target 3
DES_SN217494 target 0
DES_SN397509 target 42
DES_SN288440 target 15
DES_SN812441 target 12
DES_SN541256 target 0
DES_SN654024 target 17
DES_SN056634 target 30
DES_SN425967 target 35
DES_SN556924 target 13
DES_SN227792 target 30
DES_SN227443 target 0
DES_SN636822 target 2
DES_SN263376 target 30
DES_SN684126 target 0
DES_SN371773 target 42
DES_SN230465 target 0
DES_SN005635 target 4
DES_SN892390 target 8
DES_SN303560 target 16
DES_SN865442 target 0
DES_SN418928 target 17
DES_SN375824 target 27
DES_SN062237 target 35
DES_SN384059 target 25
DES_SN269983 target 24
DES_SN493906 target 0
DES_SN498828 target 36
DES_SN159043 target 31
DES_SN479787 target 31
DES_SN453384 target 30
DES_SN856783 target 42
DES_SN397348 target 28
DES_SN148987 target 42
DES_SN236181 target 29
DES_SN657812 target 0
DES_SN370534 target 0
DES_SN507588 target 0
DES_SN367622 target 0
DES_SN017816 target 15
DES_SN206708 target 2
DES_SN237927 target 17
DES_SN322489 target 32
DES_SN733597 target 1
DES_SN860255 target 23
DES_SN714887 target 0
DES_SN696162 target 26
DES_SN176885 target 2
DES_SN438347 target 0
DES_SN794089 target 36
DES_SN697834 target 17
DES_SN308246 target 4
DES_SN150985 target 26
DES_SN687417 target 36
DES_SN114902 target 17
DES_SN265424 target 15
DES_SN683245 target 30
DES_SN148108 target 0
DES_SN383700 target 13
DES_SN106893 target 35
DES_SN665463 target 21
DES_SN490171 target 30
DES_SN248490 target 19
DES_SN760910 target 24
DES_SN501231 target 0
DES_SN423039 target 24
DES_SN602853 target 17
DES_SN451941 target 34
DES_SN283834 target 40
DES_SN402961 target 0
DES_SN857357 target 33
DES_SN301285 target 36
DES_SN407459 target 38
DES_SN722090 target 18
DES_SN265760 target 8
DES_SN229297 target 42
DES_SN218719 target 42
DES_SN864732 target 42
DES_SN134361 target 38
DES_SN091759 target 17
DES_SN135219 target 27
DES_SN579540 target 30
DES_SN536085 target 25
DES_SN055233 target 26
DES_SN262542 target 0
DES_SN483494 target 30
DES_SN592181 target 27
DES_SN578740 target 30
DES_SN679297 target 37
DES_SN237230 target 16
DES_SN760054 target 12
DES_SN821276 target 38
DES_SN366195 target 30
DES_SN490916 target 29
DES_SN596394 target 30
DES_SN565161 target 14
DES_SN349309 target 5
DES_SN615860 target 31
DES_SN805265 target 43
DES_SN562860 target 0
DES_SN601255 target 27
DES_SN286960 target 30
DES_SN557920 target 27
DES_SN655191 target 0
DES_SN512960 target 23
DES_SN736903 target 0
DES_SN186162 target 0
DES_SN289575 target 0
DES_SN400783 target 42
DES_SN326486 target 30
DES_SN842986 target 0
DES_SN779270 target 0
DES_SN561467 target 2
DES_SN692597 target 32
DES_SN004560 target 30
DES_SN374415 target 30
DES_SN250938 target 31
DES_SN132973 target 0
DES_SN616847 target 17
DES_SN129789 target 7
DES_SN540946 target 44
DES_SN224473 target 2
DES_SN634340 target 0
DES_SN005680 target 41
DES_SN058597 target 44
DES_SN574128 target 4
DES_SN127039 target 20
DES_SN373233 target 42
DES_SN094479 target 8
DES_SN041024 target 15
DES_SN084891 target 36
DES_SN811721 target 42
DES_SN477903 target 43
DES_SN496136 target 42
DES_SN873071 target 24
DES_SN348904 target 42
DES_SN514494 target 12
DES_SN369601 target 0
DES_SN086687 target 31
DES_SN179635 target 0
DES_SN542520 target 29
DES_SN160794 target 20
DES_SN436674 target 43
DES_SN663373 target 0
DES_SN684961 target 27
DES_SN564441 target 14
