#gA gB gt0 gtfall gtrise rA rB rt0 rtfall rtrise iA iB it0 itfall itrise zA zB zt0 ztfall ztrise
1639.844010640957 -95.43955360250536 23.618808357285335 31.164153719215896 -3.8507334360035763 582.8596933390722 261.74610751082884 5.9017561048572285 28.31054230259282 -0.00019728477527516835 293.49369189986453 335.2586310919119 26.94094873695002 29.33959225629916 -3.0386133569460915e-05 861.0140780942676 -25.6442119729515 32.416543373362856 35.3602437543889 -5.010829807679389 
156.0031157486165 7.225025794969583 45.2322256416705 21.575560508560727 -0.2673496222053344 111.72035889382384 1.7325260761180936 36.924340019851584 66.53879096916683 -2.0750601567085245 119.27772074256121 3.3924226424334623 44.90942542140186 125.81411497132494 -0.28861848328807554 105.33935817085558 3.071723135615695 46.19041063508499 95.38868792203503 -3.938165822799253 
40.054068023454576 6.927062293659374 -0.09438008179892104 1.195028093940976 -53.876814200762546 59.179276046899865 1.4331605136021202 -2.0715029678308372e-05 25.619661284943568 -1.142715732157095e-06 43.87733966768746 22.443183991575157 -2.2896753804566102e-05 21.52178499894814 -9.85112829641433e-07 92.33432126918306 -27.559883265957183 60.56636889931677 88.0399127586562 -1246.8968485904777 
6.672533107986736 2.1960995380901926 1.9919896162801511 1.1747597799819065 -6.57825599640476e-07 -4.56848465554839 5.8133989952834595 51.88631909086781 21.47541469796707 -0.029373315978026983 -11.04629878881999 17.199055152882288 46.855560850970754 868.4884614070083 -0.012377039153872005 58.28882197936351 8.29330124491441 0.1151643307935698 29.85117890926294 -303.40877974740863 
77.11550650008134 3.2342978542087737 34.25366337997301 11.15557380538094 -3.8352923219841006 199.72639138918115 -0.3465496118921283 47.342114871649436 20.67535545143071 -4.9114840756882465 155.0341084224886 3.711133418274588 41.032345769978775 28.785631396476674 -4.944208761477889 134.41463473717525 -1.2190910387294214 28.702068573186608 47.20951295265495 -5.236526717274661 
66.44883581398281 4.862947622062797 43.077949292574175 24.272976386927017 -2.9153444487845733e-06 292.4215799019545 0.7012146228940885 45.627009316075835 14.718380307091115 -3.423431682639668 242.54856681556345 1.23880206161599 41.96116453440111 25.42390083809336 -3.485995517434304 176.3432911390002 3.055405892937065 35.62215156688694 28.913298155411674 -2.777488873932513 
-130.6750253863517 12.471651816068826 82.58345458421873 1.9369983749879414 -1.3985881746663607 81.50622537277224 3.3357748316940636 43.84925909625465 30.623971070874727 -2.278965196178345 119.01842930557724 3.8834468980659658 39.12960169682823 39.24612686376834 -1.7670186685649767 131.7825678854286 2.4488115431828175 40.640335394735224 40.34789954923137 -3.410992114114871 
47.881988642558 2.8328609973363776 40.087277082024 23.018258702642513 -0.37782017030964504 91.67267216927421 1.9888598967065383 34.60141743044474 67.08190940728838 -3.104380632367274 183.02824286765247 0.2463198031560176 43.08350181961206 21.35660465615094 -4.695534786160547 141.58316997326222 3.495007667477362 24.18839678256357 28.87597645316006 -3.8667328501987686 
30.880803055204687 4.460392641146027 -8.705803568568694 22.47565702497371 -0.2621986400034342 10.400202675444001 2.9509571885412935 60.16110174768164 4.398322380090367 -4.911361256389072 53.65909583282569 2.152375018356219 -1.633962674900522e-06 34.81316005612991 -1.1817085520882421e-06 69.81964274981331 1.3119799943336043 25.249538255517 24.675551502602886 -23.078423173662788 
-34.29037916809501 34.28017264130843 26.000153844273704 156.07687813706187 -0.0018082649012601815 66.31628683070748 -8.356755901229494 -4.2693840314005566e-05 37.490958430738075 -1.7741714628138067e-06 91.76246538628996 -5.935685569900143 -2.4874495398400254 39.48084318914356 -2.829701151206695 13.074718271124208 7.454849002314978 49.318250274407625 1.4896592929168675 -1.5623545027134824 
34.83772827488759 4.189164816765636 70.65721256169688 0.5972823278268483 -0.5770465049805783 150.80390806843565 0.9642262776443697 49.63170893747655 15.263146490000317 -4.68086148296388 121.11341403589503 7.626657437345551 63.770215087279844 14.761195789040064 -7.337246149972398 96.85801100758196 7.079370696382383 50.08049538819212 31.203726958030177 -4.157443763079967 
44.92877680823716 15.997433869326406 31.843996698928787 37.40119700739832 -1.8489440307751775e-07 77.24606036597788 1.893494330319464 34.95372246641248 47.426335557674065 -3.6234120922419395 83.78940112820295 3.587604428444507 36.925259275681505 45.11550130102071 -1.3457383738701576 30.29028106690565 4.1781919214468175 36.016387602568145 -47.94517343441888 -0.3236096495865083 
20.373321227126862 7.471793105531771 63.67144659091477 0.19545645010080406 -0.18632502555437772 129.5599926264986 1.891531756687387 50.20682330039133 22.875345878071638 -4.615112433781423 118.28055678142583 2.9874698673135094 48.46408328246428 38.90028359514178 -5.477609166361307 107.67699126741097 3.992828687041681 48.82101402670375 39.21216778032609 -5.672219090160206 
148.3792920327803 0.24272947661118885 32.17798691107872 21.63308442380501 -3.187329484432853 132.26167457217707 2.2287531097492472 29.618035678756378 93.2472812512416 -0.28207509093531624 163.35667290570785 2.552400635405734 29.397773744865564 93.78012608333277 -2.5729368818409575 136.62391584790115 0.1960382105701806 28.225930148188688 109.97675046263532 -4.630089735925285 
272.84078114839815 4.110942149224578 35.785441298648166 73.40443706202004 -5.280452072548783 260.6733411002572 -6.231648950374723 32.885117638198146 -869700939.5055256 -12.02083704303946 307.70833114669955 -17.99490209142335 39.42963030328041 387120705.1669432 -16.581192594251387 707.075739290146 -5.595145575167116 66.38961051477999 33.170515772189795 -10.773052864205528 
31.774619775352843 7.553847277216305 -0.07441502298416294 8.160237425358007 -0.1196706451679818 -81.43542652148477 95.16558962378475 17.723335018269516 603709423.6612554 -6.104948411826626 147.55012147809768 6.996174587563894 9.166489861628795 15.632258141970567 -10.573090554104528 93.98155823102803 -0.18634387656234125 -1.4444506382066211 42.650499991049564 -0.985113539870793 
-13.270778161262282 14.247942175853943 7.987994893960279 119.58814645446607 -1.0467858251184138e-05 43.186426723930744 2.200467189860784 55.57644278020279 21.145689410564046 -3.6541789238122635 93.77690804561963 0.9540967248237864 48.64953667542796 23.857691558631636 -5.196967283065464 78.71019207043793 1.4667116845703116 52.2092500970607 26.201916508808516 -7.828326257477399 
16.76299353812231 0.813834322240096 15.98122498904015 151.0278393954126 -0.33905442647839934 78.80673105612402 -1.3386519557721641 10.488900631930743 33.532125773169206 -3.162938600514537 95.19717637894497 -4.906909265031135 24.86273401909399 44.61684631795174 -6.536228687619995 61.24681387336071 6.652991461292428 18.006215190915956 62.822715837519496 -2.1762145521679233 
28.04939146910702 5.30787810463383 52.77273588747312 0.2002057628289449 -0.19647781187365576 60.32233009974846 1.8735557708300332 37.46768773218842 18.566094106946593 -2.612637831317238 98.5858261287318 4.673644577649871 28.280897950465345 20.83508863664393 -3.4361366264451965 95.20992562098685 8.497400825002561 41.0698072013693 25.854595037394166 -3.8232932737519145 
50.75712434500871 2.476702727327044 38.498727384936686 8.622349985879856 -2.6712520153349524 168.83906455650998 1.7519084393043538 45.38312447538263 12.784859529932 -4.050240398387588 173.8499401769088 2.8464052509043563 45.702682552914666 20.008896677071064 -4.601746519611536 198.87233957441074 1.148660790294944 41.60338401901091 28.46694007275192 -4.935871952593489 
200.64488891690021 2.833050364617894 36.073266447086354 19.18853101512713 -4.125736143002047 123.70149812269662 1.5148305077476392 34.76479122281896 40.29892248973234 -5.317930420684875 121.52844771767344 -1.2699519591937567 33.76695178669188 40.53399667705472 -7.5741420687425975 61.778209488927786 1.0669552638922037 34.82198009134412 538.6289063936497 -0.34427930983006333 
-51.77990839385875 59.54851771018996 15.898502000792142 443.6396616089425 -0.12919611055544133 128.0571832344522 17.174341075086108 21.595867317742044 5.264852984230429 -4.836472659196367 134.6823755811063 21.052295896646594 34.65114696749319 1142680840.500516 6.415660249639578 83.9292596412281 65.0500900250186 -2.814995429112207e-06 29.690067647339372 -1.0028559547361892e-06 
18.661133127346258 3.360266663263636 84.76390375988305 40.05860717859026 -0.6746635342691093 45.8558906448454 4.224509931960096 -0.8465260817052833 9.54486024741245 -0.03308557438783308 68.03140766773701 6.762132161803481 -4.450087817240438 17.370044547256175 -0.10995443820836259 77.26616257345495 3.8985282920886384 -4.463097839504548 26.68989274870257 -6.409398577964235 
42.28569592651957 9.072538953824376 58.932734500777556 8.655835630435499 -0.0003410576473541476 39.184064863692406 10.65826889419802 43.917674666503146 25.64127336591144 -0.0004338108147664674 74.24482359081308 0.7305822942369304 39.618182505719275 29.205050159899734 -10.097993219835645 54.273540613943496 5.071599641728095 46.16505617103057 41.82895612308579 -2.8899481715375313 
131.58024032125473 11.600481415123683 17.957746039534815 9.358022784108782 -2.1999995646015438 65.72512809686539 1.7849208446767362 17.66338012895331 58.35729562311603 -1.3381513706584884 59.39059419898777 5.032712904861439 10.60859705801289 135.89187336036142 -1.0030925797883983 52.24300879418173 5.441284384334747 12.081685725013557 121.62186560587324 -1.4416054540034502 
87.08297329878717 2.637132165733278 23.51018288472456 12.926313386642562 -2.438391823437138 49.894286265400225 2.8929824743793096 38.2551193110718 41.09353124617696 -0.7298531550480825 51.2076818681398 0.8013719165393086 29.614363642800917 80.2179477847376 -0.900226262419848 72.62339108361367 -0.6299125166272874 33.27202579561507 67.86987749660116 -5.156632736356092 
151.56281604404663 0.497665490980795 39.74386156135873 14.228415039536106 -0.5224438680287781 92.94881984471547 -14.72343131155799 10.157513949877885 45.073826786268164 -5.835153778614412 62.80446281789918 4.239171985903939 34.15184950750799 120.98177266061724 -0.14795932910741227 73.91951992338561 0.736415558516932 38.62592851296155 839303085.6142336 -5.122281321189613 
-15.324074847620995 17.506483124283175 55.7009295140093 107521444.47621235 -1.106119531589182 151.56602105411173 -0.289344482749396 23.62815143503745 24.232189468795845 -3.439736623867868 184.8195360679376 -0.7726150769298384 24.1435173334409 34.51976837112446 -1.9728242907647549 163.17276582056655 2.1145932609676956 22.607956921758664 31.707875485608167 -3.0739871715207925 
178.37238709004322 2.066024055510607 34.30882376228003 6.9125685348172885 -0.15900646902037577 110.49036072607765 6.771503153283066 50.822534205601116 24.980355109302536 -0.00208098483445366 152.11616349004387 0.31933113027384924 45.777202192011046 27.183948209195556 -4.923610836841609 126.11761403061169 3.16055768021626 43.33631346142654 34.154009891800435 -3.507328988144357 
-27.221137815382914 42.26860410820923 65.75653988731754 324245932.0961083 -8.159637084896605 53.84579396924699 6.396622439578223 17.094076393280037 113.46610512437 -11.779093763290803 261.9864807366549 -138.665422070986 -19.094914254495603 388.5735482575322 -30.965246826897737 71256.46450574993 -70659.0380652128 -448.52378825498346 79351.88189753931 -75.07291445125324 
216.4737081252663 1.3514644039919226 27.520268071290122 77.52354157762494 -4.221876913968965 243.4012884898251 1.6709635265651719 35.65831070707891 96.48382468456661 -14.23742477732448 293.33700279207653 -8.65625161653548 38.98944427466958 126.99958287050327 -17.15774257154198 421.85981013866643 4.544676264581611 55.943871345786164 88.23402483373798 -11.762346214379333 
45.809779460854806 1.2913958048596021 29.129432608518673 26.57821832548639 -1.2067959241729347 126.59491827024699 4.294911606749685 32.20756306559617 37.24644242354093 -2.3278114896439233 117.67872057784226 3.258187149124104 38.00052427472621 79.7095821538125 -2.252888997323982 132.22700163343762 1.4322330718806378 25.682038571403783 102.79324417454552 -2.402741988514863 
23.19587864712556 2.493393178169464 10.32565369735905 15.823964452059741 -0.03947648721810862 122.9515628755614 2.905068603838126 55.76906839662426 8.561450486726162 -4.562371290877798 106.97429536808623 0.6667970016289388 23.33916688753692 22.844242715769298 -4.039379131612084 73.50607127325301 8.290445566254638 35.640382541339996 21.499368411430037 -4.426848960893807 
34.14778400066038 5.5369423870615275 -8.967601453490957 22.55850978725725 -0.16663122812235454 70.51902316113578 1.3508429956989347 46.857308439059906 17.291759522184105 -3.9990899387455756 95.06698996603755 5.047438352755549 51.599374093529306 19.417662792796314 -4.039106669750426 81.87296821142272 2.014727811377215 64.62579365650146 26.565647353565243 -7.2421047209208025 
173.6872410530929 19.239290564808716 0.09643047966184146 0.3261452228666085 -95.20962577518753 69.58084026256304 8.356402847206509 27.34318709017422 34.90703369162701 -0.4643350397691518 51.55382324259946 10.811409399326205 36.18633982985261 49.45152368754848 -0.0003293611400018386 128.71052738768455 -1.046449602349424 32.79926521020907 38.75273821486583 -6.968897084947571 
195.49072310422247 14.199877374937657 -6.102904707816234e-06 21.69871391864988 -5.530123136358874e-06 417.23381965845545 18.08059029079083 17.150955810699383 11.354651271155316 -7.988194862633098 375.65398917148303 9.92520932066509 3.3600867107530905 28.538382556125622 -5.9011021791397695 269.7600387320129 -61.15024344617827 -12.285905318493398 80.1088603373794 -5.197044974485607 
145.91079384433513 3.9586679441556396 34.97281265610932 73.86338874573892 -3.59093256560297 8905.633304044748 -8565.754553662198 182.34757299259252 19.23176713552076 -19.154433052181638 129.75146334259085 -0.1532280949986233 36.67478986593553 -1141105547.0017514 -11.609161034146267 397.92294873214934 -23.51165256682885 88.01519983234 21.835099059870068 -12.927947933685465 
46.76040612336141 4.397853625060323 15.877235850255987 67.99043706288361 -1.705832129324326 65.87502401465402 -5.959234910051764 30.47282981154532 157.2582294198254 -14.344163391212959 68.32916196183903 9.80476799615452 47.262832846296305 112.918515130233 -13.599630755281233 62.11074961779509 5.739809842129889 41.683392273128014 205.2170395509027 -12.458651074763685 
26.769514950991596 3.704077135025768 -8.605733988320633 16.29934477445012 -0.2082404941870173 143.78997902684682 4.184585141430577 9.575997110141353 10.460845187077455 -8.771967821746761 21.792443861636993 8.537107934459463 44.168219778586405 3.2305934370584493 -3.590084976630713 131.62998433712207 11.044773671295632 -2.3825353064127435 26.1652798158907 -7.341530271650534 
45.52111359730146 1.2807640282889516 42.91396830457416 27.70428038973175 -2.4421830118993783e-06 51.473494442841464 7.5017537002741586 32.80492518455312 31.590303998571144 -0.0002717318533032712 37.56440753461394 16.503811690218043 43.014604600222924 53.927861218079684 -1.437243261325045 56.66114445370016 6.027506200732725 43.59999807695395 87.3378590028143 -1.6478787570625821 
58.50021690613664 9.147502623629507 22.22370159077957 3.93926436656401 -3.8019000346518403 301.48509137067805 6.522858954862322 11.357796730407099 11.808871277743267 -5.635250665791792 315.0024192046093 15.338844860806924 4.8554040929366336 19.21578357748174 -3.13137834131463 181.9255342802761 1.9437809296770485 -2.2830169723597624 40.87972792111759 -4.272398248710613 
82.20698710161848 -3.3029793248785064 1.8304467352883511 45.889347955509116 -1.6435108322361804 96.12896420515075 1.641289477688184 16.577773113568792 33.53317706071804 -7.917092644960475 100.65848880489632 -3.1966759871534545 19.084241600183095 37.069109276840194 -6.644939732716281 83.19290468918389 7.275141504305265 12.76247753313806 27.604642386451776 -0.7330201348348611 
108.11283942086006 -3.3546114739993063 19.032924500121126 67.99888642276274 -5.519791507720657 109.74302366752897 1.99638484784054 38.353032192891575 91.59070038435698 -16.733843238333407 90.15797339685012 26.51710831701228 42.3242525253727 98.36600606992674 -11.493446506713878 118.84459975737579 3.8284238443254814 37.244005076778066 145.262110938107 -16.189296583953325 
58.897319159775634 21.33792310259271 -3.6730525158705696 15.502762145466725 -0.13646118274776242 29.79753979670951 31.495061642740062 51.101850221580456 56.44298247352507 -879.8868055506275 96.66033125327388 53.117203965319334 -18.756182852221837 28.667326071623457 -0.6503438372097985 -215.93116324661202 62.820220394243165 96.99658977419618 1.0852969722981305 -0.8338439057473715 
11.084659069776237 3.6393906069156645 46.41221074592246 6.580341200887132 -8.489230126758562 28.877878227650122 -0.39259689011022314 51.163702517250144 12.301649557309904 -15.349186982932462 14.58272633540307 5.305083797023948 55.79686201340501 2.3538966926672917 -2.4863621555071123 69.02535855264236 4.7064887777857765 -2.737264788602507 28.736751296485743 -2.459735522898073 
41.75809410691248 2.3554199390668122 67.62560801394751 0.5527077553198818 -0.4895312432236447 76.16356212923596 0.4241949838158249 58.9300487960741 16.479119698480204 -3.957236930499829 92.07889521536036 0.9682121465742694 61.22331200879123 21.33313445142166 -4.937005780510063 78.98483695529752 2.1659279119820467 64.05742581909782 23.598392038806516 -5.287865208730132 
9.819906914355586 3.058434466836994 35.195302107811905 12.350437560468656 -0.009087133945948317 76.48042305198207 0.9801298162848368 38.087040981197696 19.16876732079938 -4.280393576145789 99.06414759620843 3.181633911940599 55.11897072633597 21.410913540477363 -5.081245702971052 85.13975804927928 0.608458133701025 43.66570590100296 35.977771011276644 -6.475569759718809 
21.056990452988316 2.4522767047052643 1.03098442077525 72.53643816460362 -9.187185386501091e-07 120.83511175984117 2.749722049003558 55.46451845444463 13.453752710840549 -3.756123087563147 89.13484203204224 13.785812739385968 60.268693494413114 10.872113091709004 -3.4920114522032297 101.29259166850828 3.7790294753604656 59.320506312581884 19.695249029344318 -4.844019628389549 
43.88727970853755 10.516208448055888 -2.4786802238001986 9.476977985530914 -0.03729814990308655 40.696824211939585 16.556112225453923 -2.414970216776973e-05 20.686981143854794 -9.870670684024662e-07 106.87149471801334 13.911825766630018 -1.163204044675075 19.986265407631983 -2.4122107755984583 30.76770644256261 10.166945388410474 45.408110381579846 8.240163273005935 -9.825976516885362 
5.211176814251847 0.887709859012802 24.98381177433471 8823.529280881876 -7.735041830040612e-05 48.95153719747475 2.1772098762026006 57.33890802661482 17.6877771573974 -4.053974044250134 97.22591435562573 4.685051786628622 64.01994856383568 7.761893851251365 -3.8349579731351757 37.78425387130282 1.0938876500804928 50.99232270042911 -130310990.67433345 -2.0490943023872963 
50.13051949319875 1.5712885659280391 50.379975244972805 6.188705239358764 -3.253013333592447 147.23858525617362 2.5264541572245567 44.23477518178802 16.13280612247615 -3.169850755793568 189.8554887642707 4.873480779024681 30.269625832610593 21.75548060787769 -3.717795686895918 193.64401982777613 -0.048261094654497294 40.608462369177666 38.91163932341425 -4.143205412671068 
14.338549564698699 3.147923231100112 58.95905766522732 0.12866337040177506 -0.12880769062350647 51.38395504087957 3.075721643144952 -2.1655579594298424 15.95038108084492 -3.936356161663575 51.04351225388463 11.869189365957613 -0.11663090115566793 1.283538968024285 -0.009446351987857928 34.388100635629534 6.905158858627409 -2.104236711004773e-07 13.441585542796753 -3.491719180181307e-07 
232.42057704692488 7.412880430784184 20.592948812286014 95.2670665589267 -4.296538963612537 339.80956373247426 1.5630004590167812 30.02261697283325 107.59019987543275 -13.709776561402364 277.86167417997035 -29.383983012951315 28.974010428642625 -842787968.1365595 -15.378945191692539 496.5381914195228 0.4600208867274419 54.469313267649945 195.48522288670878 -11.5259541208072 
-4.926765065978251 6.190885518024032 57.88601204051981 323.8599922224735 -0.04319358947986803 23.23951703007698 2.97219057255228 -8.597315913986204 10.108792515796408 -0.1820867501888731 21.29852346578263 3.9031804324262938 9.680760947696319 1.7463928139810347 -1.7402620316886976 13.919790071813638 6.653520003744047 14.895231161822908 0.1995708959106339 -0.2015556728071298 
359.33525671095475 -20.932444471336286 16.51960405235123 15.969227900937122 -4.5747334554672605 392.89436595791335 -3.2777647431380292 30.114309600649015 30.70382994619185 -4.097455979354754 353.58606512677613 -3.4922268914516854 40.49879417640369 36.130394340702686 -4.595623232147873 180.637121172986 3.328501434679757 35.88845235071212 64.81652834183089 -3.1039099682193863 
83.37187679154852 10.672113739058194 33.00370573865443 39.42384574217918 -0.00033746157802648974 120.94804583665619 0.9338376225685734 39.69028874687944 80.52829986245773 -1.356268983997696 151.35284579615677 2.1779979418866238 41.99597782748577 73.56354793937818 -1.4120193311093505 111.06495732441661 2.9502453902376073 43.49414653831413 127.02956878035302 -1.498864514840206 
152.00132846112157 5.39994134696149 44.780991892633864 13.679055220982944 -2.1504765026289165 307.4655256836178 4.735761211448955 39.22982093561291 19.65534347220677 -4.861385236978317 239.67762764908392 6.181723222775652 38.79564304807917 29.35127980913733 -5.348547034520885 216.7690324096444 5.11819730051112 36.515692247074455 35.325864318048104 -5.158737454938255 
237.22740169077161 8.323467298616572 35.525279550046086 9.82751024373629 -2.781275193623701 141.54087470270363 1.597527015179649 30.349184512690467 70.51772976683507 -3.7110329824544204 122.85835974263385 1.5686310319677477 30.486912026079178 110.1537122537755 -4.180479827634733 163.6568333600244 0.5966898223547544 34.692745091515704 83.8412253907715 -4.11546225377929 
92.93903244212203 3.7077187332581665 40.10257825495844 10.264338112117098 -4.555398859564943 232.0723224009772 -1.3370308595108946 38.274488890092414 20.103821632120727 -4.743569939497127 179.61861590655434 2.5487866626925144 36.02480697908358 29.28522388790711 -5.071162584729946 152.17862301764626 -5.013891729997777 19.990709578892545 47.144561646225334 -4.7992335649299 
2318.7333007197644 7.275694314088398 26.03211920547179 27.6369829248701 -2.077393208275489 2978.550724285863 -37.347017492605936 25.2997910169411 815594477.0987015 -3.0187604388751996 3577.6166033233003 -62.926959569083735 26.22643568121568 422457262.89182514 -3.6143336688651058 4056.4391569888053 -41.002088303553826 26.93325448446007 666553792.4274485 -3.2429443606166175 
131.70587252053247 3.9653343045312313 33.01448904617589 9.69147014724115 -2.3632827451258085 67.73911093345136 19.180228494232487 21.148882843758923 38.818071442636274 -7.529172027828535e-05 249.8523328939783 0.7488435682662393 25.346894668051355 23.96564084778414 -3.6366968333544376 193.61263904848053 -0.4847015601824931 45.41252098222096 29.219140306263302 -3.4062044027777376 
-4.852910029201161 5.10016557769866 25.933146107397544 38.35278697661595 -0.4720903591763665 28.809651744337422 4.838530671340817 7.72034466674661 6.652469784013825 -2.4568052318332567 48.01672870375726 3.956883628537232 -4.930740011715141 16.930817462490435 -0.06943197538700069 25.26401231925172 9.107118854948503 29.225688819997323 730.6346142380655 4.041997822713227 
