# ID train/target Class
DES_SN169429 target 30
DES_SN487409 target 23
DES_SN084905 target 29
DES_SN618235 target 37
DES_SN508920 target 0
DES_SN406165 target 0
DES_SN335538 target 10
DES_SN269908 target 42
DES_SN406884 target 0
DES_SN331869 target 0
DES_SN593788 target 0
DES_SN413506 target 31
DES_SN302512 target 20
DES_SN123020 target 8
DES_SN008896 target 35
DES_SN108214 target 17
DES_SN681257 target 44
DES_SN267090 target 21
DES_SN069357 target 8
DES_SN083295 target 17
DES_SN728388 target 30
DES_SN354180 target 9
DES_SN700759 target 4
DES_SN110504 target 0
DES_SN490460 target 29
DES_SN307719 target 38
DES_SN118149 target 2
DES_SN107806 target 21
DES_SN160778 target 8
DES_SN539094 target 31
DES_SN241571 target 1
DES_SN049586 target 30
DES_SN856909 target 34
DES_SN255194 target 42
DES_SN661709 target 0
DES_SN686543 target 44
DES_SN017807 target 0
DES_SN513513 target 29
DES_SN590854 target 27
DES_SN301725 target 17
DES_SN614680 target 38
DES_SN627738 target 30
DES_SN173024 target 44
DES_SN336961 target 24
DES_SN854011 target 40
DES_SN540576 target 29
DES_SN426314 target 34
DES_SN697162 target 17
DES_SN581384 target 4
DES_SN264355 target 36
DES_SN075779 target 0
DES_SN682780 target 39
DES_SN609346 target 30
DES_SN605629 target 18
DES_SN312972 target 2
DES_SN630361 target 0
DES_SN001153 target 0
DES_SN606584 target 8
DES_SN575149 target 44
DES_SN716210 target 8
DES_SN120614 target 20
DES_SN073094 target 30
DES_SN456514 target 4
DES_SN832727 target 30
DES_SN247572 target 24
DES_SN513866 target 0
DES_SN601713 target 38
DES_SN050599 target 4
DES_SN742086 target 30
DES_SN035543 target 10
DES_SN508259 target 24
DES_SN539471 target 26
DES_SN201354 target 26
DES_SN319935 target 0
DES_SN297159 target 0
DES_SN019215 target 30
DES_SN671274 target 27
DES_SN813635 target 40
DES_SN851279 target 21
DES_SN263198 target 27
DES_SN371246 target 21
DES_SN590833 target 8
DES_SN036180 target 21
DES_SN143923 target 0
DES_SN079978 target 43
DES_SN620286 target 43
DES_SN884223 target 0
DES_SN788560 target 27
DES_SN459164 target 10
DES_SN750726 target 27
DES_SN046527 target 36
DES_SN518994 target 38
DES_SN269267 target 44
DES_SN443231 target 0
DES_SN518107 target 30
DES_SN761207 target 17
DES_SN352189 target 20
DES_SN208396 target 21
DES_SN073366 target 27
DES_SN874133 target 4
DES_SN271250 target 13
DES_SN215210 target 35
DES_SN589091 target 26
DES_SN185448 target 0
DES_SN349102 target 30
DES_SN177284 target 21
DES_SN573354 target 4
DES_SN704723 target 17
DES_SN583773 target 30
DES_SN172123 target 41
DES_SN823012 target 32
DES_SN170015 target 0
DES_SN224217 target 2
DES_SN766786 target 15
DES_SN357173 target 30
DES_SN891034 target 0
DES_SN649169 target 36
DES_SN618058 target 24
DES_SN589385 target 30
DES_SN619340 target 30
DES_SN722546 target 32
DES_SN796152 target 0
DES_SN024113 target 34
DES_SN031119 target 8
DES_SN606673 target 4
DES_SN286765 target 0
DES_SN094614 target 0
DES_SN875973 target 31
DES_SN286103 target 19
DES_SN618298 target 17
DES_SN818461 target 43
DES_SN398701 target 42
DES_SN437140 target 26
DES_SN212167 target 27
DES_SN836622 target 17
DES_SN661941 target 0
DES_SN557825 target 30
DES_SN421146 target 27
DES_SN514461 target 27
DES_SN367872 target 0
DES_SN681768 target 30
DES_SN859040 target 40
DES_SN663054 target 36
DES_SN722777 target 30
DES_SN346961 target 42
DES_SN230099 target 0
DES_SN305774 target 2
DES_SN615348 target 4
DES_SN289849 target 27
DES_SN547028 target 1
DES_SN194978 target 2
DES_SN653787 target 38
DES_SN210480 target 8
DES_SN877184 target 44
DES_SN850386 target 17
DES_SN361500 target 32
DES_SN325825 target 30
DES_SN735974 target 0
DES_SN328209 target 21
DES_SN017705 target 0
DES_SN050948 target 21
DES_SN499777 target 42
DES_SN543031 target 0
DES_SN144678 target 27
DES_SN700398 target 0
DES_SN281528 target 0
DES_SN407688 target 0
DES_SN601429 target 32
DES_SN504494 target 0
DES_SN750933 target 2
DES_SN095105 target 22
DES_SN136764 target 6
DES_SN334852 target 30
DES_SN398662 target 0
DES_SN879090 target 0
DES_SN069453 target 31
DES_SN566224 target 21
DES_SN756536 target 35
DES_SN413023 target 5
DES_SN834603 target 32
DES_SN577235 target 25
DES_SN583998 target 0
DES_SN615156 target 24
DES_SN064105 target 1
DES_SN690502 target 0
DES_SN365397 target 21
DES_SN602669 target 41
DES_SN766474 target 31
DES_SN591816 target 0
DES_SN308099 target 0
DES_SN431560 target 24
DES_SN177606 target 0
DES_SN699798 target 0
DES_SN596028 target 0
DES_SN546491 target 8
DES_SN441148 target 0
DES_SN516744 target 22
DES_SN827122 target 0
DES_SN593809 target 15
DES_SN122444 target 15
DES_SN817799 target 0
DES_SN655844 target 42
DES_SN704669 target 36
DES_SN849168 target 8
DES_SN289964 target 0
DES_SN058786 target 0
DES_SN463644 target 30
DES_SN847346 target 30
DES_SN468946 target 0
DES_SN302386 target 0
DES_SN871181 target 4
DES_SN721807 target 0
DES_SN022871 target 30
DES_SN254630 target 0
DES_SN458075 target 24
DES_SN466483 target 4
DES_SN574286 target 29
DES_SN174262 target 33
DES_SN321200 target 0
DES_SN828919 target 31
DES_SN659739 target 0
DES_SN125336 target 25
DES_SN007128 target 0
DES_SN689412 target 27
DES_SN802928 target 17
DES_SN318289 target 33
DES_SN701286 target 32
DES_SN588995 target 30
DES_SN256535 target 44
DES_SN620446 target 34
DES_SN519452 target 2
DES_SN001537 target 13
DES_SN061676 target 10
DES_SN146115 target 0
DES_SN792439 target 1
DES_SN441499 target 43
DES_SN666795 target 0
DES_SN245150 target 33
DES_SN055436 target 34
DES_SN393894 target 21
DES_SN876006 target 0
DES_SN784264 target 31
DES_SN339932 target 10
DES_SN760820 target 27
DES_SN695561 target 20
DES_SN723570 target 18
DES_SN735043 target 17
DES_SN299507 target 0
DES_SN613557 target 20
DES_SN119048 target 27
DES_SN240221 target 17
DES_SN694981 target 20
DES_SN742994 target 35
DES_SN561919 target 0
DES_SN843511 target 44
DES_SN253169 target 32
DES_SN648997 target 22
DES_SN420391 target 0
DES_SN006170 target 36
DES_SN177697 target 19
DES_SN801164 target 30
DES_SN680998 target 17
DES_SN862854 target 30
DES_SN213432 target 44
DES_SN648488 target 41
DES_SN563731 target 8
DES_SN768393 target 0
DES_SN452031 target 0
DES_SN325403 target 43
DES_SN414437 target 17
DES_SN685189 target 40
DES_SN065302 target 17
DES_SN473314 target 35
DES_SN563255 target 21
DES_SN274502 target 0
DES_SN384803 target 26
DES_SN244679 target 0
DES_SN270995 target 0
DES_SN430181 target 0
DES_SN545334 target 21
DES_SN162021 target 36
DES_SN202771 target 30
DES_SN806121 target 32
DES_SN000696 target 4
DES_SN079872 target 43
DES_SN753586 target 15
DES_SN304695 target 38
DES_SN664607 target 3
DES_SN663632 target 5
DES_SN226736 target 43
DES_SN149447 target 16
DES_SN514264 target 44
DES_SN389265 target 0
DES_SN710827 target 26
DES_SN657298 target 32
DES_SN125598 target 0
DES_SN222681 target 42
DES_SN091452 target 30
DES_SN624275 target 0
DES_SN481052 target 0
DES_SN623721 target 24
DES_SN242926 target 42
DES_SN476438 target 27
DES_SN039300 target 0
DES_SN146025 target 43
DES_SN267169 target 31
DES_SN490034 target 27
DES_SN427564 target 0
DES_SN106355 target 30
DES_SN739714 target 0
DES_SN670417 target 30
DES_SN274947 target 0
DES_SN252597 target 42
DES_SN232850 target 21
DES_SN713310 target 20
DES_SN216192 target 0
DES_SN679126 target 8
DES_SN803590 target 2
DES_SN157927 target 19
DES_SN602989 target 17
DES_SN155857 target 0
DES_SN022512 target 42
DES_SN282870 target 42
DES_SN294548 target 0
DES_SN170420 target 42
DES_SN722143 target 2
DES_SN558323 target 27
DES_SN720166 target 0
DES_SN896948 target 32
DES_SN096603 target 17
DES_SN032822 target 44
DES_SN266910 target 26
DES_SN483454 target 3
DES_SN554590 target 2
DES_SN166136 target 0
DES_SN372498 target 21
DES_SN417897 target 0
DES_SN339756 target 24
DES_SN253920 target 0
DES_SN751947 target 27
DES_SN178024 target 10
DES_SN841552 target 9
DES_SN238306 target 21
DES_SN515718 target 42
DES_SN528826 target 3
DES_SN771208 target 0
DES_SN401369 target 0
DES_SN000762 target 32
DES_SN723255 target 0
DES_SN796983 target 26
DES_SN159049 target 44
DES_SN228810 target 42
DES_SN463193 target 29
DES_SN426265 target 0
DES_SN830577 target 21
DES_SN593831 target 30
DES_SN508900 target 36
DES_SN079179 target 0
DES_SN448036 target 23
DES_SN049102 target 24
DES_SN709731 target 32
DES_SN736567 target 37
DES_SN719598 target 41
DES_SN458018 target 27
DES_SN565398 target 24
DES_SN817198 target 8
DES_SN188065 target 43
DES_SN293800 target 20
DES_SN150063 target 2
DES_SN844567 target 0
DES_SN029663 target 27
DES_SN630504 target 43
DES_SN624366 target 7
DES_SN298613 target 44
DES_SN850396 target 26
DES_SN379058 target 30
DES_SN100342 target 2
DES_SN170944 target 43
DES_SN092767 target 21
DES_SN839964 target 0
DES_SN120272 target 22
DES_SN054932 target 0
DES_SN172070 target 27
DES_SN400533 target 0
DES_SN034913 target 0
DES_SN744664 target 0
DES_SN255894 target 0
DES_SN629353 target 0
DES_SN738819 target 8
DES_SN782034 target 42
DES_SN110289 target 0
DES_SN824113 target 32
DES_SN430405 target 30
DES_SN054498 target 44
DES_SN328685 target 44
DES_SN611825 target 40
DES_SN114285 target 27
DES_SN645724 target 27
DES_SN371847 target 8
DES_SN371105 target 21
DES_SN094126 target 8
DES_SN274360 target 0
DES_SN319525 target 0
DES_SN602350 target 2
DES_SN104266 target 30
DES_SN150145 target 20
DES_SN436349 target 24
DES_SN602476 target 21
DES_SN090711 target 0
DES_SN758433 target 19
DES_SN563376 target 32
DES_SN039244 target 24
DES_SN859042 target 22
DES_SN291463 target 42
DES_SN443754 target 36
DES_SN064215 target 30
DES_SN096813 target 30
DES_SN371260 target 0
DES_SN455916 target 37
DES_SN156466 target 27
DES_SN749660 target 31
DES_SN159881 target 0
DES_SN808579 target 42
DES_SN031240 target 20
DES_SN140539 target 27
DES_SN168050 target 21
DES_SN729220 target 30
DES_SN131557 target 30
DES_SN342436 target 4
DES_SN199176 target 0
DES_SN198982 target 44
DES_SN631290 target 8
DES_SN031423 target 0
DES_SN886349 target 27
DES_SN181372 target 34
DES_SN716867 target 32
DES_SN509630 target 0
DES_SN806095 target 42
DES_SN808995 target 7
DES_SN066753 target 44
DES_SN150959 target 1
DES_SN412705 target 0
DES_SN577357 target 15
DES_SN403209 target 4
DES_SN050747 target 13
DES_SN493677 target 17
DES_SN102175 target 30
DES_SN361426 target 27
DES_SN732397 target 0
DES_SN509964 target 42
DES_SN266260 target 29
DES_SN796449 target 2
DES_SN542427 target 17
DES_SN288269 target 30
DES_SN882966 target 0
DES_SN005466 target 4
DES_SN353911 target 16
DES_SN529036 target 15
DES_SN604398 target 24
DES_SN413649 target 17
DES_SN847878 target 0
DES_SN552779 target 17
DES_SN175203 target 17
DES_SN571044 target 0
DES_SN508042 target 36
DES_SN548124 target 0
DES_SN587931 target 20
DES_SN726137 target 44
DES_SN296924 target 27
DES_SN240263 target 42
DES_SN224449 target 27
DES_SN476458 target 35
DES_SN230499 target 31
DES_SN123465 target 25
DES_SN119654 target 35
DES_SN298696 target 40
DES_SN830518 target 44
DES_SN323203 target 25
DES_SN407054 target 0
DES_SN280423 target 32
DES_SN849698 target 0
DES_SN669725 target 2
DES_SN193563 target 42
DES_SN760357 target 8
DES_SN349941 target 0
DES_SN491804 target 21
DES_SN353322 target 0
DES_SN278167 target 38
DES_SN336199 target 0
DES_SN642400 target 17
DES_SN121767 target 22
DES_SN460139 target 0
DES_SN178865 target 4
DES_SN282193 target 44
DES_SN034375 target 4
DES_SN644849 target 14
DES_SN608510 target 43
DES_SN167319 target 17
DES_SN803336 target 0
DES_SN703391 target 0
DES_SN537554 target 21
DES_SN117557 target 8
DES_SN877578 target 42
DES_SN049276 target 4
DES_SN338496 target 20
DES_SN713597 target 18
DES_SN277231 target 0
DES_SN752368 target 2
DES_SN102700 target 2
DES_SN126591 target 30
DES_SN420549 target 20
DES_SN274384 target 30
DES_SN064904 target 30
DES_SN670333 target 32
DES_SN146900 target 42
DES_SN459223 target 30
DES_SN854978 target 0
DES_SN583512 target 32
DES_SN062010 target 40
DES_SN284176 target 17
DES_SN088368 target 36
DES_SN876117 target 33
DES_SN706450 target 27
DES_SN722736 target 21
DES_SN549215 target 27
DES_SN600172 target 0
DES_SN123145 target 21
DES_SN322970 target 26
DES_SN571486 target 0
DES_SN071565 target 30
DES_SN594007 target 2
DES_SN696573 target 30
DES_SN522364 target 42
DES_SN561656 target 30
DES_SN728806 target 30
DES_SN298098 target 38
DES_SN173651 target 0
DES_SN867622 target 0
DES_SN035933 target 30
DES_SN095701 target 40
DES_SN547608 target 27
DES_SN160678 target 0
DES_SN155898 target 2
DES_SN539691 target 36
DES_SN038590 target 38
DES_SN867998 target 30
DES_SN892730 target 41
DES_SN148461 target 30
DES_SN013635 target 2
DES_SN524544 target 21
DES_SN826133 target 30
DES_SN345202 target 36
DES_SN379280 target 43
DES_SN196810 target 42
DES_SN701616 target 0
DES_SN177906 target 42
DES_SN771004 target 0
DES_SN074159 target 32
DES_SN572219 target 27
DES_SN008343 target 0
DES_SN486379 target 0
DES_SN730330 target 21
DES_SN738922 target 30
DES_SN488596 target 21
DES_SN416564 target 17
DES_SN456011 target 44
DES_SN570646 target 0
DES_SN393888 target 0
DES_SN182151 target 36
DES_SN411567 target 24
DES_SN112124 target 44
DES_SN043495 target 31
DES_SN575861 target 42
DES_SN246238 target 8
DES_SN246496 target 24
DES_SN755013 target 30
DES_SN071359 target 21
DES_SN850777 target 20
DES_SN515248 target 0
DES_SN363397 target 22
DES_SN648981 target 27
DES_SN526508 target 42
DES_SN784057 target 25
DES_SN657832 target 1
DES_SN203544 target 0
DES_SN662904 target 0
DES_SN753136 target 30
DES_SN539369 target 4
DES_SN551211 target 4
DES_SN362805 target 17
DES_SN518211 target 34
DES_SN475915 target 29
DES_SN685566 target 43
DES_SN342565 target 20
DES_SN143054 target 0
DES_SN751672 target 0
DES_SN872137 target 15
DES_SN332790 target 21
DES_SN286194 target 20
DES_SN122935 target 21
DES_SN799281 target 44
DES_SN674381 target 32
DES_SN287493 target 44
DES_SN849719 target 44
DES_SN583128 target 30
DES_SN895272 target 29
DES_SN620376 target 2
DES_SN534330 target 42
DES_SN412898 target 30
DES_SN250059 target 8
DES_SN537359 target 21
DES_SN679248 target 30
DES_SN024287 target 42
DES_SN642203 target 44
DES_SN276510 target 17
DES_SN535318 target 32
DES_SN210795 target 0
DES_SN202021 target 27
DES_SN272842 target 0
DES_SN594872 target 24
DES_SN533149 target 24
DES_SN053912 target 33
DES_SN492020 target 27
DES_SN153341 target 0
DES_SN808731 target 43
DES_SN504596 target 41
DES_SN323194 target 32
DES_SN121080 target 27
DES_SN693572 target 21
DES_SN126181 target 5
DES_SN772323 target 20
DES_SN340691 target 25
DES_SN076508 target 32
DES_SN624266 target 2
DES_SN121782 target 32
DES_SN058273 target 34
DES_SN469369 target 15
DES_SN016931 target 41
DES_SN041545 target 44
DES_SN668036 target 4
DES_SN312928 target 30
DES_SN511982 target 0
DES_SN128166 target 27
DES_SN385308 target 8
DES_SN358058 target 43
DES_SN891197 target 23
DES_SN372563 target 23
DES_SN442986 target 0
DES_SN285376 target 25
DES_SN317391 target 37
DES_SN255773 target 27
DES_SN755085 target 24
DES_SN406579 target 30
DES_SN840290 target 0
DES_SN294964 target 0
DES_SN768318 target 43
DES_SN609221 target 0
DES_SN264492 target 25
DES_SN531419 target 31
DES_SN882127 target 40
DES_SN534245 target 30
DES_SN251194 target 0
DES_SN221018 target 28
DES_SN671258 target 30
DES_SN351460 target 41
DES_SN886057 target 30
DES_SN349870 target 8
DES_SN740387 target 32
DES_SN043679 target 33
DES_SN279155 target 27
DES_SN091141 target 4
DES_SN641744 target 30
DES_SN375604 target 30
DES_SN889104 target 2
DES_SN205392 target 26
DES_SN899429 target 36
DES_SN004303 target 30
DES_SN100781 target 23
DES_SN526712 target 2
DES_SN865891 target 29
DES_SN665808 target 44
DES_SN899594 target 24
DES_SN339520 target 35
DES_SN486055 target 21
DES_SN760151 target 38
DES_SN547687 target 30
DES_SN220743 target 29
DES_SN687184 target 42
DES_SN003809 target 30
DES_SN322189 target 38
DES_SN478087 target 40
DES_SN537540 target 2
DES_SN639542 target 0
DES_SN021825 target 0
DES_SN109820 target 43
DES_SN734387 target 38
DES_SN880334 target 30
DES_SN278101 target 31
DES_SN818396 target 44
DES_SN828357 target 21
DES_SN522534 target 42
DES_SN284925 target 33
DES_SN346348 target 33
DES_SN113299 target 8
DES_SN415845 target 0
DES_SN018906 target 2
DES_SN333666 target 7
DES_SN165420 target 0
DES_SN744668 target 24
DES_SN437481 target 2
DES_SN703519 target 36
DES_SN374192 target 21
DES_SN331285 target 32
DES_SN557656 target 29
DES_SN688506 target 0
DES_SN235517 target 14
DES_SN472378 target 21
DES_SN131493 target 35
DES_SN368063 target 1
DES_SN584573 target 2
DES_SN122975 target 40
DES_SN849570 target 0
DES_SN187264 target 36
DES_SN494750 target 8
DES_SN288916 target 5
DES_SN643037 target 44
DES_SN259614 target 0
DES_SN590899 target 40
DES_SN203799 target 30
DES_SN705161 target 7
DES_SN510852 target 37
DES_SN037512 target 0
DES_SN459990 target 8
DES_SN590965 target 0
DES_SN169857 target 32
DES_SN776989 target 24
DES_SN371153 target 0
DES_SN119275 target 38
DES_SN280598 target 33
DES_SN071862 target 27
DES_SN498504 target 12
DES_SN654251 target 0
DES_SN665619 target 27
DES_SN148932 target 0
DES_SN771663 target 42
DES_SN221332 target 26
DES_SN664515 target 32
DES_SN507744 target 2
DES_SN079205 target 36
DES_SN439557 target 0
DES_SN135215 target 27
DES_SN557945 target 30
DES_SN804401 target 34
DES_SN045398 target 27
DES_SN291513 target 32
DES_SN014056 target 44
DES_SN268061 target 43
DES_SN833189 target 0
DES_SN820267 target 35
DES_SN252268 target 42
DES_SN380946 target 21
DES_SN538351 target 42
DES_SN678496 target 20
DES_SN036859 target 0
DES_SN827743 target 0
DES_SN698226 target 31
DES_SN813781 target 23
DES_SN335122 target 0
DES_SN076481 target 24
DES_SN710645 target 30
DES_SN041276 target 8
DES_SN395613 target 0
DES_SN494800 target 0
DES_SN156027 target 42
DES_SN500790 target 30
DES_SN170337 target 26
DES_SN482792 target 2
DES_SN238169 target 0
DES_SN029249 target 30
DES_SN797826 target 27
DES_SN402542 target 21
DES_SN038938 target 39
DES_SN659420 target 21
DES_SN599528 target 29
DES_SN067010 target 30
DES_SN413454 target 30
DES_SN531207 target 0
DES_SN583659 target 16
DES_SN708735 target 42
DES_SN275014 target 21
DES_SN210544 target 30
DES_SN523786 target 21
DES_SN432720 target 43
DES_SN814977 target 7
DES_SN510834 target 27
DES_SN822193 target 0
DES_SN496325 target 44
DES_SN729500 target 42
DES_SN306256 target 0
DES_SN650649 target 2
DES_SN530970 target 31
DES_SN335597 target 30
DES_SN071914 target 0
DES_SN162375 target 0
DES_SN843874 target 8
DES_SN600708 target 36
DES_SN399946 target 8
DES_SN833779 target 8
DES_SN841194 target 0
DES_SN703209 target 8
DES_SN468431 target 2
DES_SN713167 target 0
DES_SN612184 target 44
DES_SN077000 target 33
DES_SN803293 target 20
DES_SN503097 target 24
DES_SN194826 target 12
DES_SN609237 target 30
DES_SN481426 target 33
DES_SN320276 target 29
DES_SN107930 target 32
DES_SN049609 target 21
DES_SN382068 target 17
DES_SN713953 target 0
DES_SN658370 target 24
DES_SN082655 target 27
DES_SN440629 target 42
DES_SN013827 target 42
DES_SN727906 target 0
DES_SN811065 target 44
DES_SN828874 target 37
DES_SN140211 target 42
DES_SN651397 target 43
DES_SN029625 target 0
DES_SN181508 target 26
DES_SN329235 target 15
DES_SN771232 target 26
DES_SN742925 target 0
DES_SN661497 target 15
DES_SN040290 target 0
DES_SN841534 target 38
DES_SN898304 target 38
DES_SN285034 target 29
DES_SN631606 target 20
DES_SN855581 target 19
